Omega	MA1	MH	MS1	alpha	svev	WH	WS1
0.0145554	497.322	125.09	281.029	-0.0980378	267.577	0.005996	0.0985509
0.0396818	80.3769	125.09	582.85	0.0986016	169.489	0.00599534	66.5168
0.00105595	790.789	125.09	741.937	0.152414	215.634	0.00591446	6.04091
0.000247749	459.101	125.09	767.973	-0.12217	291.655	0.0059641	4.92646
0.0777761	994.382	125.09	899.105	0.0564958	745.554	0.0060347	1.59171
0.0226009	666.696	125.09	780.117	-0.0756007	597.665	0.00601947	1.92089
0.0023947	266.076	125.09	800.226	-0.146769	546.96	0.00592453	20.2859
0.0961746	552.879	125.09	367.406	0.0215307	504.031	0.0060512	0.0128473
0.00995119	582.637	125.09	685.53	-0.183701	803.099	0.00585199	7.65216
0.00318889	928.294	125.09	826.151	-0.0394363	248.133	0.00604459	0.623302
0.00157059	756.282	125.09	982.224	0.209135	655.629	0.00579306	26.633
0.0228507	671.761	125.09	838.779	0.0968076	939.948	0.00599745	3.78089
0.00171419	769.149	125.09	806.983	0.244878	443.113	0.00569817	19.7774
1.37498e-05	272.405	125.09	549.769	-0.0199239	610.272	0.0060516	0.640719
0.0343254	154.543	125.09	712.937	0.126099	683.064	0.00595825	10.7662
0.0340691	437.39	125.09	381.74	-0.0451117	332.103	0.00604169	0.0675506
0.0346564	443.413	125.09	645.918	-0.0597133	830.08	0.00603244	0.681034
0.00333778	686.164	125.09	724.486	0.226746	515.384	0.00574804	12.5583
0.000120585	487.7	125.09	870.438	0.244362	604.258	0.00569964	24.9838
0.0295527	887.564	125.09	901.614	0.115019	922.518	0.00597427	6.56011
0.0533548	414.869	125.09	447.445	-0.108448	632.875	0.00598308	0.701707
0.0300488	972.743	125.09	681.046	-0.208267	768.563	0.00579519	9.61603
0.00659678	305.269	122.471	125.09	-1.46386	127.735	6.7499e-05	0.00598504
0.0254339	663.387	125.09	933.393	0.0340175	544.87	0.006047	0.646101
0.000163417	616.744	125.09	767.576	0.255869	218.297	0.00566623	17.4934
0.00364213	998.57	125.09	755.277	0.191471	369.054	0.00583476	10.1525
0.00101306	518.209	125.09	819.237	-0.279177	992.317	0.00559429	29.0153
0.0376995	594.281	125.09	125.913	0.420799	153.015	0.00504381	0.00101694
0.0113342	894.72	125.09	718.895	0.169399	527.919	0.00588193	7.0589
0.0416243	888.241	125.09	681.309	-0.200353	945.483	0.00581422	8.87084
0.0300765	497.867	125.09	383.757	0.100727	396.511	0.00599279	0.321722
0.0380632	145.526	125.09	840.161	-0.145896	745.961	0.00592605	18.5891
0.00709296	275.979	125.09	869.825	0.111855	697.304	0.00597858	15.84
0.0090008	155.314	125.09	361.083	0.0429894	415.897	0.00604282	1.42497
0.000256303	754.615	125.09	259.804	-0.179647	74.5806	0.00586072	0.278464
0.0297661	943.087	125.09	655.395	0.0829531	531.449	0.00601244	1.33212
0.000502948	287.093	125.09	784.606	-0.163413	353.864	0.00589377	34.7983
0.0276997	842.727	125.09	150.911	-0.150438	142.579	0.00591802	0.000164445
0.00361147	875.528	125.09	694.123	0.184755	346.632	0.0058497	7.36201
0.000345721	200.16	125.09	605.857	0.293214	247.691	0.00554826	35.951
0.0127353	641.206	125.09	677.188	-0.100348	431.454	0.00599325	2.24729
0.00106358	184.401	125.09	774.483	0.255061	263.049	0.00566862	73.1718
0.00758079	755.97	125.09	798.168	-0.11448	441.797	0.00597501	4.75846
0.0030728	860.057	125.09	952.532	0.23928	725.661	0.00571395	31.5064
0.00802782	779.564	125.09	731.925	-0.144804	442.16	0.00592795	5.90721
0.0738412	696.575	125.09	647.35	-0.118199	936.669	0.00596982	2.68063
0.0836216	86.6356	125.09	945.716	-0.238921	732.836	0.00571495	47.6545
0.00997469	156.881	125.09	998.553	-0.189095	519.847	0.0058401	58.4463
0.0916425	942.955	125.09	534.979	-0.0775006	624.978	0.00601772	0.646098
0.00731423	277.984	125.09	875.237	0.137741	875.074	0.00593987	15.1514
0.00328961	222.329	125.09	556.406	-0.153966	878.611	0.00591162	4.16215
0.067817	973.862	125.09	772.898	0.0627334	710.185	0.00603021	1.25592
0.00883685	162.908	125.09	232.612	-0.127897	222.814	0.00595551	0.0481117
0.00721072	347.889	125.09	137.001	0.00110408	137.133	0.006054	8.09279e-09
0.00156289	888.213	125.09	968.002	-0.189288	408.182	0.00583967	23.0389
0.00497981	361.222	125.09	969.944	0.10145	930.278	0.00599191	13.2756
0.0060295	998.571	125.09	912.313	-0.303068	840.303	0.00551476	46.7765
0.000260915	333.399	125.09	614.006	-0.139606	529.763	0.00593678	3.22746
0.0193359	172.041	125.09	933.857	-0.218275	931.155	0.00577012	34.8379
0.00147518	842.063	125.09	591.968	0.000736264	213.622	0.006054	7.89954e-05
0.00768884	420.698	125.09	483.326	0.185277	502.197	0.00584855	2.44041
0.120375	873.143	125.09	609.353	-0.0937525	817.667	0.00600095	1.40915
4.66651e-05	343.863	125.09	864.812	-0.272099	249.818	0.00561673	93.6844
0.0129873	287.234	125.09	969.073	0.0838853	690.138	0.0060115	19.5335
0.0871029	82.798	125.09	806.988	-0.231677	675.785	0.00573483	30.2578
0.0224933	715.784	125.09	529.696	0.0717828	423.959	0.00602286	0.518074
0.00265576	919.082	125.09	902.373	0.119976	304.918	0.00596728	6.93231
0.00107002	805.131	125.09	686.032	0.259635	265.302	0.00565499	13.1192
0.000713747	377.305	125.09	991.017	-0.119127	446.306	0.0059685	40.7844
0.00317234	998.96	125.09	705.736	0.218829	342.829	0.0057687	10.6253
0.00169291	699.059	125.09	921.311	-0.204009	622.755	0.00580552	22.6605
4.7178e-05	404.732	125.09	855.711	-0.128889	835.109	0.00595399	10.1352
0.000670217	753.316	125.09	980.995	-0.286813	544.138	0.0055695	53.2534
0.00616106	202.781	125.09	994.241	-0.302227	875.682	0.00551766	70.3852
0.00493446	176.113	125.09	865.278	0.248608	517.788	0.00568748	45.799
0.00338881	884.378	125.09	715.993	-0.190788	345.815	0.0058363	9.74552
0.00474052	665.901	125.09	733.168	0.259865	740.718	0.0056543	17.0459
0.0225571	213.96	125.09	330.676	0.0582171	365.533	0.00603351	0.0612059
0.000914865	780.958	125.09	788.551	0.199716	270.611	0.00581573	12.2315
0.00167328	168.344	125.09	443.205	-0.178903	427.112	0.0058623	4.86516
0.000965965	399.452	125.09	959.032	-0.147815	961.208	0.00592269	18.4651
0.000110083	291.033	125.09	636.515	-0.211035	741.272	0.00578836	9.87567
0.0148901	107.921	125.09	302.304	-0.108279	325.827	0.0059833	1.95378
0.00473651	213.029	125.09	763.903	-0.205209	684.277	0.00580263	20.7093
1.0422e-05	371.406	125.09	795.981	-0.251447	374.471	0.00567924	34.9861
0.0114219	617.668	125.09	126.441	-0.378833	110.525	0.00522594	0.000837141
0.00124233	960.334	125.09	975.61	0.184553	345.763	0.00585014	20.0105
1.39615e-06	490.421	125.09	979.93	-0.070629	585.918	0.00602386	3.2736
0.00543725	588.402	125.09	397.841	-0.147804	259.1	0.00592271	0.892063
0.0244108	792.673	125.09	577.239	-0.00539871	433.243	0.00605383	0.00393876
0.00165501	669.04	125.09	866.261	0.213868	605.545	0.00578129	19.1703
0.00135914	899.243	125.09	806.932	-0.224126	297.938	0.00575496	19.3722
0.000297415	654.589	125.09	860.933	-0.220309	281.047	0.00576489	22.7624
0.0331982	689.59	125.09	618.694	0.183676	871.778	0.00585205	5.33953
0.00236205	339.406	125.09	956.839	-0.165166	862.908	0.00589035	24.5503
0.000204519	437.375	125.09	981.171	0.163411	816.13	0.00589378	22.8619
0.0138105	163.673	125.09	517.867	-0.165367	801.559	0.00588995	4.25248
0.00201269	835.97	125.09	771.098	0.206423	340.032	0.00579968	12.3751
0.113006	131.319	125.09	911.808	-0.0910378	696.82	0.00600397	19.1452
0.00110303	667.757	125.09	453.28	-0.137764	178.15	0.00593983	1.27914
2.65061e-05	383.04	125.09	860.359	-0.267388	377.583	0.00563138	51.2967
0.00210639	806.188	125.09	648.109	0.0928596	240.312	0.00600195	1.56929
0.000673431	775.411	125.09	899.386	0.262315	399.33	0.0056469	30.6811
0.000112027	291.327	125.09	627.12	0.0922721	497.711	0.00600261	5.06812
0.00230315	376.17	125.09	580.173	-0.0680744	279.122	0.00602599	0.652295
0.00166741	793.888	125.09	638.168	0.167181	245.764	0.00588637	4.6331
0.0253256	194.839	125.09	460.447	-0.0304381	620.587	0.0060484	1.40249
0.0540038	725.156	125.09	739.982	0.0977807	885.664	0.00599631	2.66438
0.0353593	996.676	125.09	147.973	0.197165	137.209	0.0058217	0.00027541
0.02103	648.56	125.09	600.195	-0.130302	521.014	0.0059518	2.62513
0.0306523	824.453	125.09	510.385	0.103912	468.89	0.00598887	0.952963
0.0040571	104.275	125.09	480.422	0.299372	277.105	0.00552744	17.3682
0.0322626	118.481	125.09	887.6	-0.168547	493.518	0.00588364	40.7942
0.0269931	646.732	125.09	452.774	0.112049	434.48	0.00597831	0.736784
0.0012863	183.893	125.09	620.065	0.153551	216.867	0.00591238	43.228
0.00383382	284.125	125.09	859.774	-0.194776	960.971	0.00582722	21.6133
0.0082978	807.723	125.09	838.618	-0.177152	689.967	0.00586599	12.9697
0.00108023	619.382	125.09	828.674	0.242185	568.828	0.0057058	21.211
0.00145002	139.684	125.09	310.557	-0.109375	905.554	0.00598187	0.334446
0.00202653	722.397	125.09	967.064	0.104026	421.363	0.00598873	6.50943
1.57032e-05	277.245	125.09	571.552	-0.134319	983.735	0.00594544	2.82229
0.00970013	628.816	125.09	323.202	-0.0429903	249.941	0.00604282	0.0325182
0.00613946	107.183	125.09	557.725	-0.152966	181.378	0.00591345	50.4008
9.88729e-06	135.202	125.09	272.081	-0.0244632	732.369	0.00605038	0.0464134
0.000234467	342.212	125.09	835.992	-0.213351	519.751	0.00578259	30.5597
0.00440022	824.825	125.09	920.473	0.281527	976.755	0.00558672	38.9812
0.0487726	773.607	125.09	172.029	-0.164084	195.715	0.00589247	0.0117645
0.000937619	678.205	125.09	194.876	-0.077507	84.0461	0.00601771	0.0074178
0.0259237	988.219	125.09	531.996	0.164014	468.755	0.0058926	2.63706
0.00103791	695.242	125.09	972.955	0.255693	758.834	0.00566675	38.0252
0.0176154	506.511	125.09	529.033	0.220567	807.204	0.00576423	4.64713
0.0326442	797.429	125.09	538.547	0.238728	692.502	0.00571549	5.67854
0.000490034	830.189	125.09	388.039	-0.100166	122.473	0.00599347	0.391933
0.00846092	309.295	125.09	804.28	-0.0499454	582.987	0.00603892	10.6221
0.10229	686.22	125.09	131.186	-0.0367787	193.17	0.00604582	8.59027e-06
0.030404	226.236	125.09	991.423	-0.0466006	393.916	0.00604087	56.9416
0.000483913	407.098	125.09	710.518	0.184724	668.417	0.00584976	8.11365
0.0148828	843.928	125.09	573.113	-0.168549	453.982	0.00588364	3.83302
0.000619509	497.24	125.09	757.67	-0.222352	514.679	0.00575959	15.2449
0.000116085	62.5556	125.09	938.324	0.247362	457.362	0.00569107	68.025
0.027904	685.347	125.09	699.173	-0.0589868	384.113	0.00603297	0.850404
0.0843412	657.811	118.52	125.09	1.55592	169.667	1.26822e-06	0.00605267
0.000524085	605.927	125.09	945.978	0.210943	625.541	0.00578859	24.206
0.000102662	288.183	125.09	560.372	-0.148302	801.785	0.00592183	2.71932
0.00578394	951.944	125.09	799.657	0.104354	365.183	0.00598832	3.73333
0.000966762	962.913	125.09	777.072	0.265577	275.356	0.00563695	19.8493
0.00435242	759.618	125.09	822.079	-0.0908285	306.151	0.0060042	3.29566
0.0003083	548.497	125.09	906.412	-0.294019	762.279	0.00554556	43.5119
0.00335879	256.402	125.09	401.616	-0.154315	495.479	0.00591098	0.967628
0.000155373	434.815	125.09	968.343	-0.210777	965.262	0.005789	31.6429
0.000132406	462.803	125.09	693.027	-0.197564	210.427	0.00582077	9.93663
0.0011103	579.876	125.09	826.328	-0.270817	713.205	0.00562074	28.4298
0.00207661	660.569	125.09	914.037	-0.156488	609.681	0.00590696	13.1049
0.0183562	444.709	125.09	493.655	-0.0888945	372.942	0.00600629	0.665154
1.09572e-06	317.119	125.09	637.844	-0.0669072	374.096	0.00602694	2.78337
0.00291369	122.373	125.09	551.202	-0.263871	255.252	0.00564217	30.0751
0.118726	615.296	125.09	159.48	-0.107159	255.616	0.00598475	8.85537e-05
0.00969044	397.12	125.09	566.937	0.119347	710.872	0.00596818	1.76019
1.44711e-05	475.476	125.09	995.313	-0.224114	754.885	0.00575499	38.7582
0.0309542	988.031	125.09	377.071	0.00556718	328.72	0.00605382	0.000958384
0.00166082	686.449	125.09	485.615	-0.123976	205.064	0.00596143	1.2789
0.000693034	651.282	125.09	924.084	0.125443	338.483	0.00595924	8.13814
0.000776853	475.249	125.09	762.007	0.161029	534.199	0.00589838	7.60983
0.0064443	772.652	125.09	813.506	-0.140948	496.014	0.00593453	7.60762
0.0466721	810.938	125.09	178.2	-0.0436405	196.224	0.00604248	0.00108502
0.000414545	428.877	125.09	935.855	-0.0717336	886.428	0.00602291	7.06448
0.000556492	963.25	125.09	267.052	0.124897	84.4634	0.00596006	0.0959754
0.000541939	404.44	125.09	870.663	-0.0435454	941.306	0.00604253	3.61035
0.0303617	985.52	125.09	740.208	-0.198059	856.482	0.00581961	11.1194
0.00410861	754.466	125.09	909.671	0.153136	627.098	0.00591314	11.6785
0.000941153	708.709	125.09	863.983	0.149648	311.263	0.00591944	9.34651
3.03472e-06	400.961	125.09	783.924	-0.28854	356.763	0.00556381	28.8297
0.00358382	201.472	125.09	453.121	0.0571911	868.215	0.00603423	0.758658
0.00207833	653.833	125.09	888.57	0.263649	931.574	0.00564285	31.0694
0.00191426	852.362	125.09	181.729	0.175089	84.6359	0.0058703	0.0195384
0.002075	675.342	125.09	697.765	0.138385	266.008	0.00593881	4.24755
0.00692228	736.715	125.09	774.985	0.202955	699.383	0.00580804	12.5741
0.0190501	803.092	125.09	541.668	-0.144497	454.369	0.00592848	2.36334
0.000690018	285.071	125.09	922.751	0.178418	314.848	0.00586333	75.8933
0.0177932	771.244	125.09	760.188	0.0431787	278.668	0.00604273	0.563082
0.0123063	397.769	125.09	256.369	-0.0738464	247.482	0.00602105	0.0325636
4.65361e-06	352.416	125.09	721.523	-0.191861	675.313	0.00583387	11.4441
0.0110116	803.248	125.09	891.45	0.174034	957.735	0.00587249	14.2398
0.000294495	301.984	125.09	576.758	-0.15406	968.238	0.00591145	3.19331
0.00087075	380.228	125.09	672.631	-0.180952	951.414	0.00585793	6.98966
0.208408	75.2245	125.09	764.047	-0.317337	370.046	0.00546454	60.6938
0.028164	902.805	125.09	771.521	-0.131343	713.387	0.00595017	5.59662
0.0227313	62.913	125.09	208.276	0.206154	815.432	0.00580034	0.177405
0.110833	263.247	125.09	319.746	0.0947577	696.955	0.00599981	0.143013
0.00412126	978.373	125.09	893.804	-0.312101	696.155	0.0054832	46.9627
0.00123949	705.561	125.09	566.479	-0.0251244	186.41	0.00605018	0.0816907
0.0446302	777.779	125.09	567.01	-0.00598661	502.403	0.00605379	0.00458263
0.00269425	515.32	125.09	247.078	-0.127986	153.247	0.00595538	0.0625269
0.115792	107.768	125.09	548.985	0.141735	795.825	0.0059332	4.57423
0.00706195	264.587	125.09	458.404	0.108665	978.136	0.0059828	0.737722
0.000693361	99.6376	125.09	352.672	-0.252838	101.842	0.00567517	34.6724
0.053021	510.407	125.09	625.199	-0.0421663	469.936	0.00604325	0.308974
0.000646062	826.901	125.09	624.077	0.173882	185.795	0.0058728	4.5546
0.000242983	500.598	125.09	963.367	0.0608944	673.24	0.00603158	2.25915
0.0788897	760.331	125.09	486.343	-0.0829418	588.809	0.00601245	0.544755
0.0537011	969.908	125.09	960.27	0.0682815	776.448	0.00602582	2.81249
0.000186293	61.0425	125.09	126.63	-0.1317	725.15	0.00608872	0.0101284
0.0769945	863.447	125.09	473.96	-0.101326	565.517	0.00599206	0.747636
0.00711056	852.54	125.09	339.511	0.120126	217.547	0.00596706	0.266162
0.0164562	814.434	125.09	589.339	0.192909	527.203	0.00583149	4.97538
0.0142417	354.971	125.09	553.396	-0.0818522	778.022	0.00601354	0.799131
0.00515104	985.564	125.09	593.627	-0.136871	311.426	0.0059413	2.86406
0.0145482	92.1811	125.09	517.625	-0.221286	334.726	0.00576236	15.8434
0.0317825	83.987	125.09	294.527	0.0940914	208.664	0.00600057	4.84944
0.00678585	210.754	125.09	717.455	0.231672	924.026	0.00573485	16.2752
0.0180688	876.712	125.09	745.772	0.250817	950.882	0.00568107	16.9145
0.00621689	255.091	125.09	816.533	0.179108	925.261	0.00586186	16.4065
0.000116408	418.208	125.09	883.129	-0.0571371	847.922	0.00603426	4.61958
0.0157428	308.701	125.09	420.673	-0.110194	538.891	0.00598079	0.583765
0.0425701	169.521	125.09	481.992	-0.0586898	643.046	0.00603318	2.1718
0.00309461	685.201	125.09	879.79	0.157492	619.154	0.00590508	11.1754
0.00457711	920.275	125.09	948.596	-0.1707	555.713	0.00587931	17.4233
0.0958987	927.097	125.09	766.764	0.0762661	851.374	0.00601886	1.81011
0.0273835	986.177	125.09	220.679	-0.0615799	191.875	0.00603108	0.00883754
0.0123391	782.504	125.09	554.952	0.133631	400.753	0.00594654	2.01857
0.00694554	362.782	125.09	965.176	-0.0768979	877.671	0.00601828	11.3056
0.0157294	106.493	125.09	740.798	0.16413	299.928	0.00589238	48.98
2.8093e-05	415.556	125.09	817.745	0.0717432	452.69	0.0060229	1.9212
0.000400681	848.388	125.09	183.112	-0.169385	56.9749	0.00588196	0.0210449
0.00105308	788.913	125.09	981.769	-0.167883	396.016	0.00588497	18.9226
0.0324688	624.825	125.09	568.115	0.0798176	447.859	0.00601552	0.796445
0.00224771	488.226	125.09	426.081	0.121621	186.655	0.0059649	0.662352
0.00553405	63.1496	125.09	871.312	-0.308706	407.116	0.00549516	79.9252
0.00112333	523.083	107.941	125.09	-1.36121	56.6377	0.000225529	0.00579195
0.00369932	610.895	125.09	424.841	0.0583759	231.838	0.0060334	0.160619
0.0872633	333.654	125.09	403	0.115543	968.253	0.00597354	0.521358
0.00209375	315.656	125.09	811.572	-0.150304	882.341	0.00591826	12.6496
0.00172463	458.291	125.09	704.666	-0.123858	485.719	0.00596161	3.84673
0.00139656	239.575	125.09	443.859	0.119489	795.597	0.00596798	0.791266
1.27334e-05	252.626	125.09	525.254	-0.0884414	318.229	0.00600677	4.66881
0.00962928	268.713	125.09	824.8	-0.102999	777.354	0.00599001	11.1184
0.00598323	465.895	125.09	574.66	-0.11727	393.28	0.00597113	1.87772
0.0030462	773.52	125.09	768.38	-0.258645	501.351	0.00565796	21.3926
7.93242e-06	429.085	125.09	907.792	-0.207583	380.825	0.00579686	39.0564
0.00591244	924.337	125.09	847.295	-0.105385	359.155	0.00598702	4.83439
0.000423014	884.365	125.09	929.721	0.267772	295.662	0.0056302	34.3332
0.00125405	246.07	125.09	703.626	0.159408	410.327	0.00590147	20.174
0.0112762	792.831	125.09	579.355	-0.141991	405.219	0.00593277	2.8254
1.02909e-05	243.333	125.09	479.069	-0.204654	453.499	0.00580396	3.1852
0.00345925	195.478	110.927	125.09	-1.39016	115.408	0.000172906	0.00585861
0.000406343	645.068	125.09	897.476	0.230614	410.97	0.0057377	24.0588
0.0485176	716.711	125.09	984.792	0.0241061	534.777	0.00605049	0.380632
0.0198442	209.305	125.09	987.791	0.174968	998.954	0.00587055	27.8928
0.00174029	922.732	125.09	857.156	-0.280204	415.355	0.00559099	34.9285
0.00337096	363.174	125.09	927.938	0.0706765	620.377	0.00602381	15.5041
0.0168667	510.712	125.09	412.987	-0.100712	340.713	0.00599281	0.462569
4.16833e-05	475.106	125.09	903.356	-0.224978	715.095	0.00575272	25.7769
0.02499	666.451	125.09	703.1	-0.120834	726.652	0.00596604	3.60008
0.00186579	940.391	125.09	855.833	0.118606	259.43	0.00596924	5.76065
0.000637734	708.078	125.09	874.064	0.244218	401.033	0.00570005	24.733
0.000740364	922.656	125.09	656.202	-0.192025	200.186	0.0058335	8.01631
0.00290223	881.798	125.09	919.246	0.268229	680.679	0.00562879	35.0482
0.057024	597.64	125.09	669.794	-0.0672136	671.407	0.0060267	0.96448
0.00333208	945.612	125.09	860.569	-0.139613	340.436	0.00593677	8.94437
0.00327589	473.468	125.09	608.828	-0.177668	486.027	0.00586491	5.106
0.00195628	427.97	125.09	688.628	0.0795519	402.767	0.00601577	1.41392
0.0510663	334.676	125.09	269.434	-0.13226	386.499	0.00594872	0.143827
0.00678053	204.912	125.09	840.523	-0.260558	884.777	0.00565221	33.6701
0.0518262	583.251	75.8427	125.09	-1.37131	107.367	0.000142245	0.00581626
0.0041528	636.626	125.09	731.523	-0.118231	367.443	0.00596977	3.95262
0.139501	78.0302	125.09	684.354	-0.287547	463.935	0.00556708	32.0071
0.0448987	151.332	125.09	563.877	-0.131475	925.827	0.00594996	3.90144
0.00582002	996.805	125.09	220.084	-0.089944	127.127	0.00600516	0.0185939
0.00410651	416.03	125.09	441.039	-0.146652	248.618	0.00592473	1.28174
0.00239354	239.787	125.09	972.409	0.137015	325.519	0.00594106	84.873
0.0150942	689.17	125.09	959.833	-0.0609286	720.351	0.00603156	2.28497
0.0800523	600.023	125.09	496.213	0.116036	701.488	0.00597286	1.08914
0.029614	113.731	125.09	208.26	-0.120219	873.121	0.00596693	0.0254646
0.00982684	795.034	125.09	928.528	0.167032	996.545	0.00588667	14.833
0.0362505	534.006	125.09	611.834	0.118742	886.346	0.00596905	2.21088
0.0511705	718.626	125.09	464.324	-0.0479598	488.123	0.00604009	0.15568
0.029685	467.294	125.09	446.973	-0.137518	494.045	0.00594024	1.13338
0.00916214	127.253	125.09	445.316	0.210032	489.684	0.00579085	5.20424
0.00186666	545.407	125.09	765.107	0.241691	769.767	0.0057072	16.9046
0.00386779	409.427	125.09	686.157	0.0681587	574.359	0.00602592	1.03789
8.1333e-05	193.255	125.09	473.332	0.308059	194.531	0.00549742	19.9338
0.000109804	649.068	125.09	948.617	-0.280297	299.91	0.00559069	48.5457
0.0240047	526.42	125.09	812.38	-0.0158572	310.282	0.00605248	0.0947691
