Omega	Omega_err	mH1	mH2	mHc
0.000578217	0.000196929	738.316	757.531	785.741
1.8059e-05	1.3867e-05	162.919	890.304	871.496
0.00176534	0.000211794	599.544	708.334	640.014
0.000914893	0.000114546	655.915	899.247	972.847
0.00147926	0.000296854	764.639	909.375	851.671
0.000240496	2.88397e-05	241.106	650.866	654
0.003486	0.000350022	651.464	656.537	692.605
0.000772341	0.000352176	902.926	961.687	946.69
0.00029212	0.000109402	773.596	791.522	864.918
0.000537152	7.3961e-05	527.864	714.705	628.492
0.000305105	3.0681e-05	410.555	588.395	568.883
0.00231477	0.000516316	778.205	778.205	839.091
0.000313544	0.000129875	653.638	689.696	682.26
0.00034137	1.54492e-05	232.534	470.457	509.659
0.000458712	4.92941e-05	450.414	669.091	605.665
0.000168198	1.63156e-05	435.545	614.715	696.559
0.00357432	0.000318685	808.724	871.591	814.152
0.00024913	2.41608e-05	232.601	312.838	322.089
0.00197047	0.000460809	641.957	698.47	690.833
0.000235354	4.5634e-05	495.996	539.884	586.834
2.47135e-05	1.63531e-05	188.221	759.713	764.649
0.000619536	6.65258e-05	323.293	431.453	495.98
0.000127454	1.16348e-05	368.107	666.622	522.102
8.68177e-05	6.13596e-06	337.015	462.377	580.129
0.000116054	2.25063e-05	528.503	764.828	774.147
0.00344278	0.000352283	915.563	917.393	984.124
8.31541e-05	2.32065e-05	605.597	760.586	780.934
0.000311181	9.57823e-05	591.142	712.514	621.107
0.0006074	0.000111384	680.971	947.272	782.859
0.0019005	0.000260251	426.385	485.167	532.778
0.000993568	3.43371e-05	105.974	230.943	289.379
0.00257232	0.000394421	763.95	784.126	856.354
0.000153522	1.34204e-05	328.478	447.273	611.702
0.000445706	5.55343e-05	519.676	957.173	961.162
0.000117201	4.80461e-05	864.296	990.129	980.314
0.00136196	0.000217799	763.998	764.6	845.7
0.000477163	0.000143164	559.796	579.527	598.936
0.000153074	3.76534e-05	685.542	801.682	871.426
0.000214451	1.53205e-05	302.517	448.63	486.019
8.10963e-05	3.62216e-05	527.253	626.032	600.062
0.000753856	0.000112147	513.075	519.419	582.039
0.000598996	4.30368e-05	347.613	514.153	429.859
0.000749685	0.000181373	766.473	810.749	868.876
0.0026998	0.000234791	409.828	530.039	468.713
0.00182579	0.000195854	437.202	459.83	457.811
0.000254439	9.48146e-05	853.445	943.454	934.721
0.000295597	6.74301e-05	659.502	795.132	762.053
0.000991805	0.000150861	564.191	693.263	615.43
0.000230035	4.06244e-05	637.461	705.825	758.97
0.0002753	3.90481e-05	523.651	797.875	781.346
0.00041601	7.67779e-05	586.563	704.064	770.047
0.000663927	0.000132778	848.686	963.185	969.978
0.000245084	3.89422e-05	673.066	782.377	786.598
0.000611805	8.5101e-05	388.646	457.085	434.044
0.000756088	9.57625e-05	680.8	768.942	751.762
0.000123918	5.26684e-06	155.251	577.036	595.241
0.00854797	0.000361739	355.721	623.293	630.511
0.000601482	0.000104354	725.527	918.677	932.603
0.000246072	4.48524e-05	256.17	740.149	701.086
0.000173545	4.0931e-05	160.03	286.116	248.645
0.000475932	6.81537e-05	589.98	891.582	894.797
0.0531677	0.00398064	920.603	928.02	932.898
0.00230004	0.000238125	423.345	461.745	513.107
0.00110214	0.000123084	594.749	862.361	836.348
0.000938795	4.84305e-05	384.958	816.254	711.209
0.000282714	2.37756e-05	310.015	542.817	514.954
0.00903374	0.000539512	728.21	950.812	904.186
0.00249663	0.000461292	799.776	816.945	834.746
0.00077819	0.000170078	615.113	665.456	684.953
0.000230273	2.99254e-05	447.377	567.582	643.4
0.000305431	2.90375e-05	286.403	372.715	448.245
0.00600906	0.000583016	407.087	441.152	409.088
0.000215835	2.58384e-05	362.316	662.911	637.471
0.00345782	0.000177256	539.912	670.055	595.068
0.000599881	6.04735e-05	354.907	483.826	467.579
0.000706111	5.9508e-05	255.855	349.999	473.204
0.000314025	3.78975e-05	491.538	667.939	630.564
1.80056e-05	9.28144e-06	149.258	293.769	328.74
0.000490023	0.000135968	741.596	770.054	772.188
0.000194336	0.000103021	747.801	795.006	793.43
0.00299425	0.000378479	393.416	422.644	422.037
0.000139091	3.06027e-05	811.466	945.561	973.7
8.72613e-05	8.75568e-06	336.183	642.16	522.834
1.26993e-06	1.18935e-06	236.465	857.486	898.59
0.000174801	1.27412e-05	289.164	365.488	408.045
0.000139603	2.89236e-05	592.7	632.124	729.862
0.00192641	0.000391939	341.986	362.371	365.633
0.025216	0.0019555	634.818	703.265	729.521
0.00117387	9.94983e-05	387.538	387.539	449.178
0.0202708	0.000174819	737.539	818.306	857.886
0.000648695	8.57986e-05	565.445	699.32	687.087
0.000919409	0.000304152	759.673	761.567	800.166
0.0259081	0.000894844	550.128	711.182	764.18
0.0017551	0.000398286	880.285	975.464	950.911
0.00413175	0.000369479	508.641	510.303	515.765
0.00195708	0.000261639	579.848	592.354	623.406
0.000327371	1.40521e-05	237.511	459.46	488.897
0.000565947	0.00018575	805.062	861.026	865.219
7.65821e-06	5.5712e-06	173.973	586.886	655.308
0.000239803	0.000269872	246.019	258.588	258.768
0.000257769	0.000107655	872.156	932.045	966.858
0.000470662	0.00011716	739.998	952.907	814.497
0.00028305	2.13645e-05	285.144	603.128	551.527
0.00654464	0.000357193	599.97	954.642	888.998
0.000386668	4.63632e-05	505.159	899.499	960.038
0.000763315	7.82358e-05	311.613	427.641	417.223
0.000179675	1.47863e-05	431.957	750.846	750.612
0.00107798	0.000257201	599.352	612.209	639.757
8.95211e-05	1.20942e-05	518.993	693.351	624.592
3.30572e-05	2.27256e-05	235.957	944.624	920.512
6.20271e-05	5.81059e-06	188.772	630.679	419.841
0.000155035	3.99588e-05	638.039	723.501	758.971
0.000143367	2.89871e-05	553.852	638.231	631.242
0.00126997	0.000139019	361.836	373.573	415.518
0.000319156	0.000104877	753.352	768.26	839.081
0.00229304	0.000374839	855.004	910.208	884.158
0.000363751	2.78316e-05	285.37	794.96	808.26
0.000696446	0.000117721	714.35	887.024	802.283
0.00307464	0.000381951	903.139	918.333	997.827
0.000346111	0.00013119	624.315	658.544	664.999
0.000385271	4.30541e-05	511.934	721.726	790.966
0.000196259	4.13269e-05	528.098	584.272	697.875
0.000675297	0.000155956	835.3	839.201	871.928
0.000258954	4.74333e-05	501.093	562.346	566.437
0.000154354	1.55859e-05	388.546	642.58	714.814
0.00497002	0.00062497	438.578	572.694	504.671
0.000833396	0.000101024	407.075	476.707	437.62
0.000828161	0.000117993	695.998	942.321	992.814
0.00179303	0.000182613	696.406	866.351	834.592
0.000257787	6.4481e-05	735.347	844.803	865.631
0.00020608	5.55932e-05	734.361	852.335	861.6
0.000183906	8.1632e-05	774.993	821.662	809.887
0.00343172	0.000241074	499.375	707.538	703.602
0.00146224	0.00045264	811.059	839.141	831.218
7.05353e-07	2.01212e-07	128.53	806.225	845.951
0.000562285	4.95407e-05	382.833	635.034	592.183
0.00109344	0.000229874	908.944	939.129	975.743
0.000170238	2.70698e-05	496.164	849.162	777.784
0.00145664	0.000129403	534.978	815.412	861.922
3.89802e-05	0.000102041	823.131	933.102	934.96
0.00148545	0.000161625	549.582	706.888	736.947
0.00303134	0.000559767	879.253	942.121	962.67
0.000378539	8.29175e-05	567.91	607.182	646.425
0.000741594	4.29307e-05	173.611	597.759	638.827
0.000297396	6.1149e-05	667.126	757.373	823.36
6.44168e-05	2.68771e-05	168.447	555.469	560.592
0.00299421	0.000272524	554.814	560.585	622.887
0.00189087	0.000131317	345.059	345.298	414.987
8.52357e-07	7.33597e-07	173.498	613.651	600.362
0.00139932	0.000474467	827.089	862.448	861.335
0.000131129	2.19875e-05	451.123	695.939	657.65
0.000446191	2.35577e-05	304.683	885.791	949.49
0.000920237	0.000120566	719.814	909.157	857.05
0.000219986	2.64844e-05	521.424	964.227	905.006
0.00435978	0.000451969	870.045	892.951	909.35
0.00153255	0.000132371	422.341	422.801	472.637
0.00160746	0.000104647	469.633	995.149	992.755
0.000256276	2.84881e-05	376.811	555.479	449.98
0.000955508	8.49746e-05	365.136	500.943	456.306
0.000222632	5.59463e-05	607.777	666.202	763.339
0.00135647	0.000154696	408.697	505.866	533.292
0.000518118	6.68676e-05	480.035	694.295	655.426
0.000844859	0.000161273	699.273	814.111	807.27
0.000182641	2.02887e-05	349.552	503.972	521.944
0.00056903	6.61278e-05	324.095	350.742	400.822
0.000253869	6.43641e-05	582.622	708.503	650.716
0.00254234	0.000528309	688.458	766.688	763.658
0.0133011	0.000527179	163.577	389.964	303.911
0.000348396	2.53412e-05	275.574	577.166	410.288
0.00405502	0.000181269	256.932	816.719	872.707
0.000256677	4.04854e-05	493.593	645.999	585.47
0.000812079	0.000116168	586.933	810.508	714.973
0.00250539	0.000355816	580.07	590.442	612.706
0.0139453	0.00142293	419.994	551.678	512.281
0.00034666	6.20853e-05	437.705	558.53	469.187
0.000289935	4.10128e-05	390.031	409.179	479.56
0.000823975	6.80134e-05	358.591	574.223	622.281
0.000595687	4.80888e-05	297.324	435.601	462.873
0.00652375	0.000716494	559.296	769.271	682.909
0.000412733	3.55301e-05	371.451	601.548	468.785
6.25335e-05	3.03532e-05	564.994	921.974	953.46
0.00379982	6.51127e-05	378.782	435.403	390.714
0.000759714	0.00023273	890.729	953.859	914.81
0.000433709	1.90246e-05	236.056	761.673	727.725
0.000781388	0.000122945	487.614	811.673	741.746
8.92298e-05	2.7056e-05	529.479	551.523	720.526
0.000681542	6.88832e-05	472.071	854.569	885.167
0.0017521	0.000193989	819.043	867.226	847.04
0.00119965	0.000158156	863.385	993.08	906.409
0.00204091	0.000275867	484.44	493.3	572.714
0.00422627	0.000317244	762.354	762.473	819.29
0.000380887	0.000100537	800.88	874.617	943.959
0.000168078	2.76874e-05	471.387	811.084	647.872
0.000995657	0.000103892	467.189	602.522	468.68
0.00168266	0.000262625	544.58	569.461	622.261
0.000510981	4.85518e-05	386.511	500.77	618.344
0.000783643	0.000173347	519.533	567.598	537.882
0.000332248	8.14578e-05	832.495	933.995	985.426
0.000727489	0.000144937	546.939	577.959	611.155
0.00485398	0.000465137	484.093	560.385	539.5
0.000180103	3.16438e-05	554.387	814.139	664.832
0.000947175	0.000162836	690.275	810.389	763.521
0.00198761	0.000473939	793.774	817.291	805.884
0.000292155	0.000149057	872.197	953.358	907.594
0.00041445	0.000139052	860.885	925.652	909.959
0.000771203	0.000110072	649.128	823.372	782.244
0.00513155	0.00042682	742.836	963.455	890.329
0.0250307	0.000221096	705.385	806.789	752.887
0.00179728	0.000284654	921.427	921.432	978.518
0.000435969	0.000108696	789.673	901.879	881.773
0.000183309	8.37966e-05	842.469	925.304	910.522
0.000369609	5.49243e-05	621.47	992.43	956.165
0.000609621	8.46405e-05	663.146	905.629	973.71
2.30203e-05	3.21954e-05	440.946	868.49	915.939
5.7218e-06	4.04052e-06	161.625	612.298	612.551
0.011922	0.00018715	550.899	639.372	590.86
0.000381449	3.55901e-05	278.658	406.111	351.848
0.000982669	0.000209879	785.275	875.345	878.751
0.00123802	9.12303e-05	610.218	624.788	698.699
0.00112144	0.000164623	690.084	690.084	763.438
0.000254235	4.98271e-05	555.677	698.392	653.143
0.00241051	0.000396072	666.903	798.147	812.692
0.000343767	1.46271e-05	278.408	820.3	838.635
0.000297219	3.82384e-05	266.92	358.58	278.197
0.000394952	3.92129e-05	373.846	771.989	767.173
7.5315e-05	1.7792e-05	373.422	470.476	621.465
0.0029706	0.000495444	511.599	580.023	621.349
0.000424578	5.41339e-05	494.109	761.668	707.355
0.00132592	0.000280723	653.594	662.849	696.954
0.00174199	0.000243105	515.892	540.234	561.236
0.000140295	1.20375e-05	354.785	812.577	862.466
0.00779166	0.00150083	291.65	294.282	320.329
3.46943e-05	7.6223e-05	656.489	953.067	951.069
0.000305239	5.5452e-05	615.777	753.701	672.593
0.00120097	0.000130782	547.35	796.44	754.076
0.000222358	0.000102104	704.313	737.768	763.54
0.00160451	0.000293756	836.336	856.783	892.154
0.00234883	0.000363728	621.485	743.153	676.464
0.000208376	4.8979e-05	408.554	505.439	467.342
0.000842696	9.87161e-05	588.339	789.972	848.74
0.000440302	2.72003e-05	370.741	747.732	796.627
0.000219016	6.02312e-05	582.927	646.044	712.613
0.000473523	0.000106224	641.323	650.265	712.608
0.0021008	0.000224715	972.312	992.829	990.801
0.000254142	4.46391e-05	669.059	842.526	796.228
0.000818441	8.6596e-05	527.973	900.508	825.29
0.000273078	4.15675e-05	518.328	649.009	722.135
0.00091587	0.000257202	843.846	844.648	914.211
0.00443232	0.000389707	583.346	737.305	755.546
0.000486418	5.36794e-05	530.828	788.608	721.356
0.00047644	5.41831e-05	378.597	519.865	516.172
0.000463664	6.47252e-05	528.271	630.902	642.622
0.00404635	0.000479415	708.587	727.239	721.003
0.00712765	0.00172995	355.144	385.929	389.789
1.45311e-05	1.51999e-05	220.843	393.861	358.007
0.000237168	8.98747e-05	572.446	608.481	658.556
0.0624428	0.000773005	489.633	634.803	571.412
0.00323361	0.000297883	567.193	574.847	627.157
0.00246282	0.000333456	848.631	849.456	881.223
0.000213498	5.68881e-05	627.166	687.587	724.449
0.000352721	3.7271e-05	421.3	979.469	920.324
0.000395439	0.000153328	902.139	930.354	988.246
0.000606069	0.000103045	655.379	804.01	752.15
0.000108256	1.1732e-05	459.592	627.814	665.628
0.00540729	0.000426447	708.205	862.986	871.228
0.000136505	1.95623e-05	501.71	824.15	866.775
0.00080177	0.000224082	750.062	762.028	823.333
0.00046035	8.83615e-05	619.096	727.486	798.825
0.00011899	3.58083e-05	630.798	775.962	738.269
0.000291826	3.82806e-05	450.123	612.512	658.765
0.000423969	2.43166e-05	282.318	365.148	325.375
0.002788	0.000610446	861.385	894.324	879.872
0.000468829	4.64022e-05	358.016	484.358	549.167
3.80544e-05	7.41038e-05	659.682	836.536	853.988
0.000359558	4.42459e-05	473.974	915.149	882.487
0.000152373	2.21293e-05	496.903	543.703	593.311
0.000220097	2.18495e-05	388.239	478.328	540.015
0.00226693	7.02097e-05	115.181	353.907	231.634
0.00121915	0.000112665	459.978	601.02	656.418
0.00491194	0.000499715	775.953	811.6	792.097
0.00338121	0.000468602	628.195	637.867	657.546
0.00213596	5.78608e-05	119.845	454.046	599.434
0.000416356	3.06278e-05	420.333	891.521	950.575
0.000164679	3.3604e-06	60.4242	83.0991	76.4046
0.000192892	1.41761e-05	421.183	688.126	798.466
0.00344742	0.000212775	350.484	350.827	423.866
0.000705313	0.000158181	609.089	652.792	721.201
0.000330186	3.42713e-05	516.933	640.253	644.084
0.0002336	6.23732e-05	783.951	905.136	864.83
0.00237607	0.000177816	477.631	498.23	510.758
0.000389171	5.76136e-05	478.6	548.776	606.561
0.000387939	4.56122e-05	369.617	402.137	415.12
0.000535417	0.000141214	825.776	913.831	928.764
0.000979312	0.000169881	506.397	545.08	591.467
0.0149916	0.000320545	890.156	964.375	924.507
0.000829591	0.000156334	627.472	742.72	729.302
0.000288315	0.000127473	792.241	829.845	867.642
0.000204475	6.35587e-05	725.921	842.923	809.864
0.0122923	0.000259683	804.554	846.301	884.725
0.000402353	3.50366e-05	285.054	538.597	480.937
0.000263671	5.01618e-05	606.061	768.914	756.803
0.00114049	0.000425664	667.25	669.037	719.86
0.00183884	0.000297706	800.711	906.84	949.648
0.000628206	0.000257463	857.105	901.632	895.063
0.00157529	0.000309369	547.474	576.22	569.763
0.000542705	7.7928e-05	444.901	640.569	625.287
0.000579556	8.83872e-05	792.4	986.455	948.62
2.0026e-05	6.82153e-06	132.184	847.412	710.351
0.000487722	4.40168e-05	299.292	411.159	434.026
0.0235568	0.000775754	650.807	732.044	688.28
9.85937e-05	1.29142e-05	356.956	698.159	717.906
0.000573212	4.89484e-05	386.907	629.071	597.351
8.24003e-06	6.00368e-06	194.844	742.843	825.564
0.00105872	0.00018421	704.147	770.435	707.207
0.00250265	0.000258585	741.278	944.503	934.354
0.000129972	8.0918e-05	591.948	612.474	760.816
6.83815e-05	1.13146e-05	357.966	469.641	504.269
0.000473309	9.44702e-05	663.226	788.377	753.475
0.000136632	1.12429e-05	330.922	640.514	496.856
9.09404e-05	1.01012e-05	430.814	550.783	520.132
0.000232348	1.27286e-05	331.965	773.736	663.1
0.000197802	4.0288e-05	653.3	738.374	775.742
4.63465e-05	9.48868e-05	639.12	741.37	752.007
0.000684448	7.00924e-05	511.92	718.515	631.981
0.00135363	0.000235044	525.041	670.934	655.586
0.000321021	5.88564e-05	583.061	698.818	707.828
0.000259064	6.22542e-05	662.185	675.634	770.652
0.00015738	4.20212e-05	575.101	694.203	606.646
0.00259793	0.000339119	749.359	755.949	779.959
0.00023917	1.74777e-05	134.587	676.451	543.185
0.000158415	2.87837e-05	665.457	819.002	799.637
0.00240884	0.000637841	472.766	483.395	511.479
0.00022542	2.19134e-05	253.954	400.426	369.337
0.000201643	1.64067e-05	255.581	325.483	387.583
0.00121457	0.000170758	663.667	759.574	672.001
0.000146354	1.50171e-05	479.623	605.266	593.486
0.000213168	2.157e-05	376.291	425.13	428.861
0.000601476	0.000177997	779.909	789.476	827.004
0.000272124	2.85893e-05	374.989	540.587	567.558
0.000124839	9.49021e-05	830.773	975.282	876.278
0.00289151	0.000373301	695.467	833.564	865.566
0.000649827	4.45346e-05	199.173	330.342	378.507
0.00378549	0.000207054	273.283	659	709.559
0.00189945	0.000224005	316.953	352.007	413.236
7.07725e-05	3.65178e-05	470.76	511.092	558.019
0.000167477	1.00046e-05	374.497	886.445	795.917
0.00106894	0.000211943	922.113	922.243	991.396
0.00145268	0.000337968	758.909	809.084	808.83
0.00111433	0.00013456	341.374	366.873	394.192
0.0015666	0.000167745	445.923	577.879	496.034
0.000199932	8.76824e-06	252.013	464.04	463.061
0.00142956	0.000121989	854.05	943.989	895.675
9.15712e-05	1.01543e-05	388.728	757.465	651.467
0.000224893	3.57503e-05	605.703	907.802	953.366
0.000791001	5.69129e-05	429.417	599.67	489.817
2.61834e-05	1.51799e-05	225.999	768.626	761.162
0.000167312	1.28272e-05	197.968	356.899	362.695
0.00159451	0.000373296	900.967	924.747	917.174
0.00038995	3.81292e-05	352.794	756.122	659.577
0.00684608	0.000459233	722.873	778.849	755.348
0.00164487	0.00012442	277.689	381.257	435.419
0.00258942	0.000266538	573.809	575.441	656.737
0.00170166	7.25458e-05	305.636	871.409	922.888
0.000136283	6.6938e-06	212.614	490.928	356.968
0.00018301	6.42771e-05	704.983	737.972	799.374
0.000560984	0.000235191	579.293	588.004	638.274
9.47999e-05	1.16459e-05	465.556	545.998	591.745
3.06702e-05	1.57587e-05	139.749	145.98	205.85
0.00291288	0.000252896	581.18	619.083	583.054
0.000169609	3.39737e-05	475.006	517.319	594.276
0.00395623	0.00029208	350.96	512.6	446.836
0.00171027	0.000253596	760.852	767.518	807.734
0.00111392	0.00022096	790.234	887.127	816.983
0.00164781	0.000250339	496.575	545.244	580.466
0.000423111	0.000258189	761.017	809.11	800.079
0.000103227	1.4638e-05	463.958	530.454	738.991
0.00104102	9.52919e-05	304.511	307.46	360.066
0.000241591	5.99505e-05	645.835	842.985	718.391
0.00158188	0.000294869	643.922	733.953	786.769
0.000624403	0.00016722	798.649	815.005	841.809
0.00133895	0.000224397	610.822	627.601	671.609
0.00230995	0.00065637	858.19	928.092	917.61
0.000139178	4.40073e-05	696.273	757.807	812.04
0.00018677	2.67051e-05	449.506	580.208	595.669
0.018928	0.000527145	875.068	994.854	969.499
0.00244497	0.000442563	572.254	629.487	658.043
0.000996067	0.000145563	537.868	547.73	620.782
0.000125806	1.48735e-05	517.542	608.268	646.512
0.000415569	6.15162e-05	562.134	586.944	660.834
0.000295023	0.00010059	817.18	912.794	892.935
0.00711345	0.000402526	528.139	782.512	775.701
0.00215527	0.000392061	545.077	584.286	645.838
0.000611021	0.000482485	496.646	523.193	549.672
0.000192532	4.11305e-05	619.664	840.01	790.372
0.000307887	0.000110526	704.14	790.7	723.485
0.0013176	0.000326176	824.417	880.526	916.867
0.000876612	6.45887e-05	406.246	691.087	671.823
0.000266172	3.14063e-05	429.125	542.998	598.551
0.00414494	0.000259452	707.627	962.201	905.344
0.00474826	0.000263091	454.065	825.075	756.916
0.00240348	0.000415615	678.66	701.292	693.621
9.45247e-05	3.57593e-05	511.719	757.659	754.955
0.000266166	3.66605e-05	472.536	642.352	633.125
1.84012e-06	1.49863e-06	160.85	758.31	615.37
