Omega	Omega_uncer	MA1	MS1	alpha	svev
0.00170209	0.000107032	448.488	342.626	-1.04848	186.742
0.00263153	0.000171644	696.83	529.339	-0.633258	403.538
0.00084729	0.000101212	783.03	733.174	0.378057	351.84
17.1354	0.0771529	718.993	74.2495	-0.31283	803.659
0.21651	0.00815019	385.716	246.078	-0.325872	812.435
5.42077e-08	5.22526e-07	653.009	849.683	0.942058	18.2892
15.539	0.185425	728.488	125.641	1.33082	669.191
9.58242e-05	3.16896e-06	246.192	606.464	0.580707	432.933
0.446615	0.00761275	899.09	278.638	0.505031	851.251
0.181678	0.00330794	757.978	329.337	0.509357	959.225
12.0501	16.1081	112.511	127.341	0.317677	283.19
8.76129e-12	4.66468e-12	151.591	782.411	0.982634	2.5414
0.456421	0.00230873	78.4894	253.724	-0.0443085	209.845
0.000829949	2.90994e-05	153.408	909.16	0.63355	286.477
0.332737	0.00628707	84.8016	101.881	1.15853	625.654
0.0122638	0.000488854	658.344	414.247	-0.764475	554.064
0.00152337	9.66082e-05	642.886	838.94	0.375017	917.499
0.000351144	1.03199e-05	218.278	557.58	-0.17152	282.224
0.000776545	7.43244e-05	634.921	93.2596	-0.76519	47.4768
0.00031414	5.24853e-05	825.671	300.442	0.825581	70.1453
0.00106198	6.6256e-05	504.166	531.004	1.23625	249.438
0.138613	0.00497919	490.165	248.411	0.375502	595.581
3.04207	0.129693	300.291	87.7248	0.087149	488.811
0.00604829	0.000228026	451.972	681.635	1.42641	784.616
0.000689365	5.20041e-05	570.575	819.425	-1.23968	573.838
0.000454031	2.96443e-05	427.005	587.592	0.833755	551.25
2.74287e-05	9.33242e-06	630.852	131.935	-1.35463	22.8029
12.3262	0.535886	382.377	122.255	0.0227671	831.765
0.000126934	1.87328e-05	603.26	946.341	1.17476	401.357
0.00160039	5.02211e-05	244.752	933.585	-1.24468	493.969
101.642	0.197747	71.3099	424.351	-0.0173023	631.914
1.09249	0.0804414	155.986	69.7493	-0.0932633	449.084
2.55145	0.0316622	839.174	163.861	0.616316	576.135
0.00516111	0.000286063	701.453	485.057	-0.641656	462.11
0.0739232	0.00352665	566.992	226.542	-0.410835	365.196
0.159111	0.00362082	298.797	299.509	1.39406	876.598
0.0247354	0.000790957	295.85	330.028	1.22891	817.862
0.00159222	0.000129689	313.613	613.872	-0.0328041	994.984
0.0324595	0.000574379	88.2229	439.325	-0.576227	984.067
0.0216638	0.00066385	459.074	376.345	-1.06741	787.108
0.0482638	0.00136228	490.206	336.185	-0.529714	856.555
0.00048055	5.01366e-05	771.242	942.532	-0.901781	627.514
1.55596e-05	2.93485e-07	219.074	462.79	-0.390137	582.599
0.264236	0.00971321	712.299	173.515	-0.112151	320.24
0.372641	0.0122447	453.543	365.409	-1.54235	356.12
0.0101399	0.000410022	929.281	484.397	0.758018	499.115
0.000588749	6.29947e-05	873.722	810.284	-1.5097	58.808
0.0315535	0.00216046	236.629	82.4831	-0.409119	180.501
0.0102243	0.000365961	368.668	345.471	0.61727	701.459
0.00206162	8.97183e-05	338.003	492.457	-1.08242	909.528
0.0646256	0.00619016	905.247	815.747	0.0247051	531.74
0.207287	0.0036912	939.262	344.877	0.584845	972.193
1.08953	0.0345798	660.286	224.447	-0.199646	695.522
0.00548046	0.000467052	658.845	262.041	0.48718	178.558
0.0201582	0.000421811	122.325	818.783	0.288212	674.848
0.00937586	0.00039456	851.267	646.407	-0.666874	961.553
0.00335343	0.000186308	941.878	854.283	-0.803079	984.226
1.63864e-05	1.20757e-06	396.74	887.989	-0.593825	400.428
0.00281973	0.000151678	753.736	761.908	-0.516664	819.025
6.49413e-08	8.29673e-09	156.785	695.228	0.848225	22.681
0.00355604	0.000193259	869.675	395.766	0.932252	207.243
0.832282	0.0245053	607.807	163.708	0.274086	452.368
0.0539138	0.00177865	932.492	176.449	0.628782	179.806
0.00247358	0.000142028	772.856	924.877	1.16504	987.887
0.000227454	4.53996e-05	829.16	513.538	0.924098	116.099
1.27919e-06	3.07404e-07	451.526	881.576	-0.782257	106.024
0.00299686	0.000167433	693.484	597.419	-0.854295	586.954
0.175831	0.00372992	342.647	234.065	1.04813	998.07
8.31885	0.129928	579.832	123.976	-0.829654	630.746
0.476834	0.00951862	237.685	51.9282	-0.915813	823.334
0.00478025	0.000132322	178.378	856.859	-0.976769	908.726
0.00183648	0.000140582	831.736	207.628	1.40057	60.8675
0.000755754	6.44352e-05	671.165	810.585	0.736165	740.225
0.0208915	0.000650555	742.16	564.682	-1.14252	985.343
0.00517485	0.000219427	212.101	376.215	-0.0501119	365.029
0.013641	0.000495782	560.281	903.251	0.0165717	318.363
0.215644	0.000879854	77.2278	557.911	-1.08171	741.447
0.0171695	0.000689271	559.839	295.523	-0.82061	364.804
0.000116347	3.34541e-06	202.381	489.024	0.657	428.449
0.280898	0.00474601	646.651	405.419	-1.4517	655.29
0.000513675	1.79185e-05	266.004	731.809	-0.461408	772.464
0.0239192	0.00050882	346.49	818.462	-1.5423	489.964
0.0571408	0.0012449	244.678	779.72	0.0299891	493.627
3.63533e-08	1.04598e-06	732.972	730.408	0.889972	15.8059
0.0202419	0.000586071	338.319	322.821	0.908268	939.028
5.52554e-06	3.65079e-06	568.344	460.201	1.2153	28.8743
0.174317	0.00314558	899.224	275.825	0.770477	596.375
0.0130062	0.000461176	631.243	549.856	0.334669	783.375
0.00623059	0.000230259	331.664	454.2	1.21212	959.698
0.00647448	0.000238728	322.662	399.219	0.447344	895.006
0.00664603	0.000524906	228.939	200.085	0.0605284	152.788
0.434577	0.0078861	880.493	267.369	1.43784	303.251
0.000542	4.21509e-05	540.19	747.222	-0.807001	747.042
3.39503e-05	1.50383e-06	257.423	703.343	-1.19194	130.836
0.0123247	0.000492743	929.168	634.102	-1.02399	865.978
0.00138161	4.12839e-05	233.958	716.215	0.385409	780.801
0.00235892	0.000120067	220.415	413.069	0.0545314	509.001
0.00210383	0.00041483	762.288	330.523	-0.0241628	160.592
1.645e-06	6.80673e-07	480.607	332.716	1.54017	12.5639
0.004795	0.00019826	550.085	675.248	-0.31032	947.983
0.000621499	4.09962e-05	472.471	746.88	-1.25568	644.701
0.110211	0.00476788	500.223	128.069	0.627948	221.678
0.159393	0.00525717	712.171	639.065	-0.0719379	874.061
8.80723e-05	7.48766e-06	405.28	597.461	1.38275	100.681
5.84343e-05	1.61385e-06	60.5307	605.528	0.264226	458.043
0.00558884	0.000300937	886.05	129.191	0.952318	77.3381
0.000291861	2.20995e-05	411.907	717.185	-0.290919	793.592
0.0864003	0.00170837	442.433	457.669	1.43813	808.811
6.73744e-05	6.68059e-06	254.549	301.077	1.27376	59.0172
0.00116578	5.84791e-05	379.146	481.339	0.71479	605.726
2.74765e-05	2.12001e-06	170.404	323.966	-1.25204	205.422
4.07176e-06	1.52417e-05	871.428	499.196	0.0896535	42.5644
0.000849697	0.000116093	154.724	220.152	1.33329	113.531
0.00269465	0.000123342	299.343	518.824	-1.42847	727.803
0.00597069	0.000237586	286.009	285.19	0.562871	453.25
0.00176268	0.000112959	692.859	675.511	0.622879	637.3
2.59432	0.0276288	926.588	238.143	1.38721	604.114
0.00074157	6.08177e-05	669.483	836.343	-0.503585	669.42
8.83427e-05	2.43868e-06	210.31	484.496	1.0119	441.726
0.0214496	0.000747247	933.692	466.95	-1.28548	351.283
3.54644e-07	9.20507e-07	637.102	718.473	-1.26217	16.2021
1.22266e-05	7.02968e-07	287.297	586.622	1.34895	144.401
0.70897	0.0372348	821.812	270.939	0.0813509	608.942
0.000584029	0.000102803	896.45	795.093	0.225745	224.939
0.0135461	0.000181416	83.2361	214.259	1.30215	513.907
0.00149798	4.8531e-05	100.602	675.821	0.707622	254.936
0.000803433	2.70114e-05	210.317	858.176	-0.834576	547.792
0.00300494	0.000117698	375.126	356.345	-1.06811	325.84
0.0622182	0.0068511	124.818	411.615	-1.52811	258.992
0.0333014	0.00109492	948.238	546.368	-0.481312	943.027
33.4726	0.320316	767.307	137.167	1.11719	872.816
0.000365698	4.65308e-05	882.259	896.8	0.746151	428.04
0.0589073	0.00142699	161.058	865.565	1.45035	652.341
0.160484	0.00311562	591.386	260.82	-1.0065	687.218
0.00108989	3.43392e-05	168.996	715.221	0.87861	414.555
0.409633	0.012311	121.566	228.137	-0.0205182	939.74
0.00708734	0.000306133	589.752	455.022	-1.05982	507.548
0.157534	4.08659e-05	51.3905	393.917	0.307143	509.932
4.3953e-05	5.67464e-06	481.084	842.761	0.937931	453.924
0.584567	0.0173748	789.561	219.248	-0.30249	536.524
0.420876	0.049288	134.813	97.053	1.39843	366.011
6.78138e-06	5.36689e-07	307.873	534.852	0.615052	125.631
0.00215411	9.18678e-05	300.073	423.615	-0.255275	475.972
0.0355786	0.00105638	601.752	427.341	-0.448067	912.3
3.41895	0.0291876	832.363	76.5187	-0.902322	520.504
0.0898409	0.00199075	420.436	287.534	1.16502	810.738
0.0294195	0.000902027	180.295	234.905	1.22703	669.721
0.0012628	6.42819e-05	404.153	643.701	1.46557	294.997
186.207	1.17986	690.754	82.7549	-0.0385134	911.727
0.0683764	0.00254528	567.607	643.069	1.566	184.335
0.0019591	5.64872e-05	116.684	346.488	1.10891	417.801
0.000132251	2.85113e-05	723.828	707.339	0.587951	211.142
0.00739414	0.00031984	733.857	689.433	0.370677	900.033
1.03016	0.0172689	926.967	192.396	-1.03221	489.339
7.09582e-05	5.42986e-06	377.301	370.675	-1.19638	62.952
0.000476607	3.31578e-05	64.3763	947.592	0.807928	86.6002
0.0034886	7.12212e-05	80.3473	435.587	0.716041	245.667
0.0712259	0.0018646	128.656	179.254	0.341924	726.671
0.000415495	2.95376e-05	475.742	654.951	-1.06346	462.353
0.000145293	1.20309e-05	412.29	723.715	-0.874166	848.791
0.0374095	0.001009	463.148	345.706	-1.06065	839.895
0.00866349	0.000581556	488.101	406.253	-0.209039	334.489
0.00327178	0.000189933	726.928	624.494	1.10096	553.088
0.00036605	3.69577e-05	622.086	817.277	0.842312	608.011
0.0194841	0.000594317	302.865	250.193	0.532093	496.543
4.99554e-06	7.29149e-07	379.447	716.021	-0.41357	278.93
0.0059383	0.000223996	420.971	390.636	1.06531	530.316
3.41031e-06	2.7533e-07	164.351	860.519	0.988767	61.7814
0.0227081	0.000717042	256.225	329.848	0.270523	977.143
1.49745e-07	1.44064e-06	686.101	564.99	0.678325	20.5514
0.336908	0.0198751	239.484	206.584	-0.129051	566.798
0.0531004	0.000358123	73.8617	700.769	1.08758	227.811
0.00161053	0.000116889	900.962	764.391	-0.604839	516.044
0.188975	0.0044602	530.411	235.108	-0.591987	676.155
0.0230748	0.000926813	575.745	240.355	1.40109	151.512
0.00437619	0.000125148	150.874	714.051	0.663559	760.954
0.00220684	5.84188e-05	93.8999	335.209	-0.498821	298.03
9.95921e-06	1.07535e-05	850.199	611.152	0.802856	58.0807
0.00536184	0.000286415	767.736	447.365	-1.25774	215.264
0.000539983	1.24016e-05	198.134	465.256	1.01787	945.891
4.04179e-05	1.8974e-06	279.647	776.572	-1.22489	132.34
6.83924e-06	8.1603e-07	61.6798	565.1	0.907774	422.249
0.0328278	0.00121166	755.455	496.084	0.305168	735.199
7.38834e-05	2.60061e-06	260.135	595.115	1.24382	309.047
0.0112416	0.000597882	880.324	314.851	-0.684046	237.904
7.98477e-05	2.27272e-05	876.003	277.067	0.979208	38.7806
0.00110234	8.02935e-05	674.432	821.458	0.676277	911.428
4.75896e-05	3.59652e-06	336.715	653.661	1.12597	539.724
0.0816099	0.00178671	480.233	401.165	0.231646	968.544
1.6169	0.0308514	916.265	137.86	-0.0282309	363.326
9.43744e-05	1.71102e-05	583.944	406.857	0.773948	89.0638
0.126415	4.23109e-05	51.9716	841.475	1.02653	642.633
0.00172599	0.000307944	206.326	182.152	1.33446	109.908
0.00141131	7.0192e-05	409.219	633.023	-1.28342	736.728
0.0792537	0.00176512	504.482	361.404	-1.2788	806.935
0.0948425	0.0028179	65.0654	877.878	1.01647	951.401
0.00504267	3.57008e-05	329.042	733.978	-0.0164129	397.889
73.719	0.576963	821.838	116.547	-0.714512	985.804
9.88467e-08	6.67676e-08	473.404	645.075	-0.154348	19.9
0.00837346	0.00188586	536.55	397.977	-0.0859555	278.347
0.29119	0.00860779	530.129	170.488	0.673263	398.014
0.0342955	0.00091936	753.512	601.271	1.35908	805.977
1.00642e-07	2.48561e-06	912.676	929.215	-0.670231	26.5285
0.008361	0.000326543	857.093	506.747	1.4931	111.1
0.000268176	1.38514e-05	290.725	460.25	-0.921061	470.573
0.00447744	0.000183985	526.797	498.47	-1.17788	479.902
1.24899	0.261083	193.545	818.208	-1.5701	576.364
0.000279954	1.03294e-05	266.185	833.247	0.628651	473.39
0.0241085	1.53519e-05	53.7353	248.175	0.859798	414.998
0.00256217	0.000163718	799.447	708.66	0.897961	706.584
0.000946186	0.000101104	687.875	214.429	0.914979	73.4164
0.421614	0.00827066	671.177	262.902	0.331503	766.748
1.24182	0.0108023	673.152	312.547	1.43781	812.526
3.12646e-05	1.62802e-05	761.017	642.811	-0.872844	83.6568
0.000895947	5.74379e-05	511.019	675.726	1.41219	223.166
6.70658	0.0680889	558.973	107.629	0.793094	649.97
0.0667519	0.00245889	305.804	259.18	0.218892	526.606
0.0190154	0.000677104	917.84	435.195	-1.2034	356.15
0.00299473	0.000144636	599.624	657.236	0.54355	908.284
0.672321	0.0152917	870.138	131.788	-0.625523	279.259
0.00254493	0.000169622	394.335	357.169	0.325643	259.3
22.9458	0.162188	949.98	93.3876	-1.02851	825.995
0.00223753	0.00299398	719.113	744.572	0.0383956	123.005
0.000299968	4.45586e-05	802.201	761.723	-0.600094	265.407
0.611514	0.00447911	70.9026	260.748	-1.19379	878.781
0.239801	0.00682921	645.943	180.628	1.5315	237.713
0.000712656	6.57332e-05	787.864	895.142	-0.713606	660.849
0.115867	0.000478616	76.9305	799.071	0.726063	574.168
0.0399866	0.0026441	206.24	194.53	-0.274834	335.434
0.000504528	1.65548e-05	237.917	686.533	-1.02549	585.546
0.00114637	6.26348e-05	481.106	905.423	1.4208	686.113
0.11929	0.00381078	717.146	175.91	-0.581869	261.979
6.51004e-05	5.34592e-06	386.658	654.567	0.830946	435.356
0.526802	0.00841736	785.195	421.25	-1.457	752.238
1.88721e-05	1.06739e-06	366.392	844.536	0.429555	309.766
0.00116507	0.000101213	693.607	682.352	-0.372375	368.477
0.122809	0.00249115	826.881	391.206	1.22119	794.193
0.000187085	2.16975e-05	127.74	723.285	-1.34461	63.2332
1.86658e-06	4.98738e-06	678.709	306.945	0.205408	25.2305
0.17664	0.00698952	432.855	333.463	-0.189004	880.288
8.90246e-05	2.35005e-05	938.03	910.694	0.940778	205.132
0.707398	0.0124611	381.944	180.282	0.953736	835.846
0.122255	0.000544251	74.8173	777.344	0.692322	440.875
1.35717e-06	5.93979e-07	509.696	856.246	0.762444	102.74
7.07632e-05	1.92127e-06	297.453	674.336	-0.395921	631.78
0.00233146	0.000104656	447.622	473.205	-0.435662	446.527
0.00415463	0.000201757	730.151	776.189	-1.12982	926.781
0.0026602	8.44999e-05	159.652	756.088	-1.0018	580.625
0.00628543	0.000258843	716.782	784.632	-1.22982	980.596
0.275708	0.00486359	914.914	367.192	-1.22618	912.208
0.495752	0.0141044	194.536	888.719	1.53495	830.238
0.0593706	0.00136556	794.966	376.425	0.538368	731.552
0.000143356	6.35658e-06	100.762	492.184	-1.2482	46.2971
0.0842257	0.00865449	915.389	401.647	-0.00564319	464.547
0.0132956	0.000553939	227.836	246.898	0.682563	638.932
0.0548023	2.31223e-05	52.9855	841.064	-0.567272	898.485
0.0143022	0.000463749	675.696	356.079	0.767133	428.54
0.00406283	0.000191062	673.27	665.555	0.490822	854.028
0.0267611	0.000784302	604.274	388.496	1.10935	645.179
0.018382	0.00137156	714.922	562.845	-0.177186	524.961
0.0430494	0.00127336	105.029	59.2684	0.92741	546.74
0.00111289	4.59835e-05	410.916	888.78	-1.49952	294.114
0.00373144	9.99012e-05	185.678	624.504	0.309803	740.214
0.0499756	0.00127329	515.568	361.412	-1.08677	918.127
0.00243351	0.000131905	667.49	726.924	-0.903158	898.358
0.00643949	0.000229157	442.479	512.215	-0.381316	868.88
0.00297036	0.000180193	850.712	730.604	-1.4076	232.509
1.22542	0.028277	343.449	87.6513	0.403636	496.052
0.009517	0.000237283	96.9196	695.383	-0.354375	424.261
0.421804	0.0182251	634.164	184.856	-0.147182	410.476
1.07355e-06	2.89071e-06	759.36	922.828	0.941925	52.7122
0.000217965	8.29534e-06	334.24	816.936	-0.611116	953.941
3.79376	0.0680639	593.86	398.067	-1.56476	518.474
0.0297799	0.000882149	860.282	601.058	-1.44395	381.165
5.26659e-06	7.03737e-07	381.662	579.086	0.91104	93.233
0.000173537	2.31156e-05	616.737	807.943	0.611255	419.056
2.38588e-05	9.99396e-06	553.327	492.488	0.57127	82.6856
0.00652902	0.000407067	627.345	218.08	-0.916332	135.856
1.28251e-08	1.35961e-09	190.908	915.837	-0.220942	9.13848
1.14304	0.0527905	782.773	277.826	-0.0867509	735.413
0.000844382	6.42091e-05	625.892	819.369	-0.256096	474.834
0.00976391	0.000349816	470.427	546.066	0.126273	459.4
0.000848116	2.84826e-05	175.152	723.795	1.05449	330.857
0.00129261	8.17014e-05	581.738	600.792	0.844353	530.693
0.00232178	7.76956e-05	143.28	577.038	-1.09933	451.156
0.00906407	0.00034103	745.118	379.887	0.770125	359.036
9.42013e-05	4.67543e-06	345.724	868.962	1.34749	175.636
0.00102691	3.33234e-05	196.788	838.052	-1.12225	401.903
2.61373	0.022939	707.421	68.1048	0.951834	561.696
0.000383907	3.50421e-05	564.171	656.023	-0.949989	343.829
2.43905e-07	8.86406e-08	429.818	557.139	0.660862	34.2307
0.104192	0.00416122	207.93	886.758	-1.53046	479.645
0.000157034	2.32347e-05	513.797	519.176	-0.693906	163.749
1.27341e-05	1.00814e-05	849.064	229.165	-0.667012	25.237
0.000278505	1.2547e-05	148.127	606.115	-0.890858	217.385
1.62653e-05	3.25939e-06	494.167	878.417	-0.715882	359.847
0.000160726	4.23277e-05	896.522	426.45	-0.867121	76.0309
0.139686	0.00236956	132.473	459.374	0.0373254	422.174
1.01741	0.0193431	66.5126	681.228	0.0429037	223.018
0.00112494	7.51603e-05	617.986	670.468	-0.961875	526.97
2.35146e-05	1.04922e-06	239.644	497.489	-1.11079	473.475
0.0033859	0.00016791	676.653	635.639	-1.26115	434.675
2.17972e-05	9.20307e-07	291.754	656.782	0.959164	315.681
0.00112941	0.000119261	585.199	187.291	0.823522	78.3619
0.326603	0.0196114	563.741	416.946	0.110728	986.136
4.83351e-05	2.37052e-05	826.32	292.43	0.510384	48.0796
0.000543797	8.25877e-05	923.658	682.352	1.19671	176.941
6.39771e-06	1.01991e-06	402.82	542.929	0.319898	75.676
0.00602815	1.26128e-05	90.418	214.125	0.322763	748.504
4.8051	0.0369601	799.764	64.6687	0.757722	701.602
0.00579577	0.000249341	671.45	611.547	-1.25134	546.955
0.00170823	0.000112233	748.838	814.95	-0.674921	863.958
0.000650963	2.33222e-05	281.896	830.785	-0.47969	820.591
1.096e-07	2.68422e-08	173.214	217.298	-1.19305	10.7603
5.19652e-09	1.56077e-06	849.65	118.324	-1.23265	2.16403
0.0104226	0.000401024	611.254	461.943	-0.689507	709.753
0.00664501	0.000279367	626.068	576.108	0.529434	883.378
0.00147763	9.36526e-05	590.777	910.595	-0.0843627	410.305
0.00716856	0.000306955	572.142	444.79	-0.655451	575.259
0.00209558	8.72404e-05	309.74	407.247	-0.450366	576.953
0.00104983	2.03684e-05	288.032	692.352	0.145337	704.25
0.0113472	0.000581825	859.65	650.901	-0.309809	666.836
0.148263	0.00261106	719.225	246.635	0.905129	509.512
1.23163e-06	1.95333e-06	658.578	906.707	-0.417207	69.5659
2.11141e-06	1.45691e-06	532.815	450.894	-0.577195	36.6872
0.0196538	0.000562582	411.489	377.828	-1.13938	789.63
3.14299	0.0489036	772.618	54.6952	1.51366	429.259
0.385372	0.0166996	411.942	88.1686	-1.28331	339.117
0.0755184	0.0017508	730.52	323.847	0.523509	638.134
2.04751e-05	1.97757e-05	924.748	569.339	0.489286	68.9547
0.00404021	0.000221718	765.974	511.241	0.677093	444.412
0.00108316	0.000135355	467.948	156.602	-0.0888312	83.6413
15.26	0.222186	557.496	569.675	-1.56813	788.209
0.00703822	0.00031696	897.503	560.172	1.46253	139.033
0.0963228	0.00192296	564.868	307.225	0.76837	947.403
0.0662874	0.00167331	345.394	476.475	1.48985	836.253
0.00837253	0.000324032	750.322	688.005	-1.30581	641.23
0.0901236	0.0021287	307.344	215.554	0.78564	740.353
0.010805	0.000408119	676.796	543.494	-1.31487	466.137
0.0326623	0.000887849	650.096	357.067	-1.06555	553.635
0.00437393	0.000300974	876.742	319.86	-0.846164	162.511
0.102903	0.00273076	830.032	179.192	1.13183	197
0.0204286	0.000745659	436.417	446.847	-0.192337	605.248
3.18435	0.0352398	873.322	98.4936	0.809171	413.598
0.00855387	0.00036344	736.498	573.808	0.606132	842.074
0.00383832	0.000195277	739.363	867.755	-1.41776	443.572
0.000115681	1.27877e-05	461.249	665.028	-0.118131	131.046
0.437395	0.00315867	72.0946	756.407	-1.18213	623.601
0.0110227	0.000326347	126.267	545.513	1.3922	355.02
0.25265	0.00427401	674.705	417.449	1.41825	803.621
0.0012746	9.59664e-05	814.297	772.908	-1.18291	390.83
0.00433599	0.000235033	821.402	700.657	0.829447	881.155
0.000160965	6.53426e-06	324.465	859.976	0.376641	457.502
0.00854038	0.000312944	777.731	768.9	-1.348	668.933
0.271059	0.00702781	483.928	190.887	-0.736599	533.784
0.0130368	0.00278429	897.294	719.261	0.0210239	389.86
0.220692	0.00838423	314.775	277.942	-1.48855	450.394
6.68904	0.0318148	645.391	381.059	1.53407	977.645
0.0044571	0.000133093	203.967	943.534	0.0338152	112.668
0.00996578	0.000339214	694.191	708.569	-1.48224	275.51
1.64891	0.0166926	618.545	335.01	-1.50568	648.428
0.000194117	7.80301e-06	153.91	612.469	-0.187531	92.5562
14.4782	0.174104	753.356	135.581	0.306615	706.135
8.48948e-05	2.22143e-05	804.842	548.721	0.700401	105.186
0.00529055	0.000243389	776.663	704.072	-1.15325	749.375
7.21271e-05	5.58652e-06	135.13	259.698	-0.0975523	122.097
