Omega	mmH1	mmH2	mmH3	mmA0	mmHch	aDM	lam2	lam8	m22	vs	WH1	WH2
0.000242835	101.408	125.09	593.87	678.595	684.667	1.52007	6.33114	0.158658	478.485	905.423	0.000120551	0.00498067
0.000198438	125.09	705.889	601.708	747.431	774.054	0.0930071	4.69905	2.97112	441.097	323.679	0.00516178	2.059
0.00519283	125.09	470.825	583.263	634.662	608.047	0.126724	1.96695	1.0423	297.729	703.562	0.00512509	1.08176
0.000129503	124.606	125.09	519.115	657.559	655.122	0.864168	4.34469	-0.189959	534.72	927.499	0.0023056	0.00288847
0.00045112	125.09	270.134	265.999	279.602	310.064	-0.142668	6.38953	3.68276	173.196	107.005	0.0051039	0.197754
0.000154037	125.09	187.996	980.618	903.184	991.676	-0.0770554	2.07616	8.63276	390.938	347.561	0.00517526	0.00572385
0.00183543	125.09	297.598	351.505	305.326	307.603	-0.00647074	5.18252	6.25502	240.322	101.631	0.00520465	0.000526644
0.00022295	125.09	852.727	841.548	952.744	945.061	-0.0876686	2.9161	9.30291	497.017	296.842	0.00516657	3.42669
0.000205692	125.09	300.943	447.267	511.097	499.244	0.15717	5.10117	-4.45985	483.205	124.296	0.00508252	0.257996
0.000417931	125.09	979.634	696.025	801.255	796.561	-0.253355	2.12555	1.83779	567.868	436.226	0.00489113	42.3787
0.000106297	125.09	372.088	842.855	677.503	869.012	-0.0949656	1.58119	-0.168758	669.105	751.555	0.00515996	0.26497
0.000559584	125.09	660.754	425.872	560.9	560.902	0.217168	6.15695	0.46351	426.364	305.891	0.00497303	8.55271
0.5346	125.09	372.042	73.3462	136.489	132.036	0.13613	3.91435	-0.0988876	159.871	653.599	0.00511289	0.962384
0.000200891	125.09	302.736	544.217	447.285	568.943	-0.134571	5.81281	4.09024	325.006	174.41	0.00511497	0.270445
0.00278798	125.09	302.18	563.659	642.52	579.8	0.0820959	3.27012	0.847677	540.291	269.291	0.00517128	0.0841509
0.000569252	125.09	311.805	621.334	509.188	601.806	-0.0866238	0.691815	0.077712	456.9	1190.15	0.00516748	0.112685
0.000178896	125.09	897.98	853.922	953.613	989.44	0.224146	2.13082	5.73178	647.872	281.616	0.00495815	22.3281
0.00031018	125.09	143.725	446.191	580.966	580.269	-0.174553	3.57551	2.33471	440.995	92.1335	0.00505425	0.000173301
7.69405e-05	125.09	754.092	430.315	509.399	539.167	0.130598	1.93638	-0.497852	670.22	1195.33	0.00512017	5.00666
0.000126313	125.09	752.071	717.517	632.068	738.219	0.149547	2.20406	-0.0255032	535.225	463.579	0.00509401	6.32978
0.000205936	125.09	335.198	692.621	745.548	789.979	-0.0619154	3.00085	13.0934	505.874	156.903	0.00518574	0.0798303
0.000215005	125.09	187.826	440.58	571.842	559.064	0.177782	3.12633	0.0353407	398.417	526.978	0.00504868	0.0299939
0.000143338	125.09	976.87	625.27	405.216	616.696	-0.111	4.47795	-0.217958	589.684	1289.69	0.00514358	8.39526
0.000523874	125.09	825.933	831.824	743.014	812.66	0.127064	3.27998	1.12134	481.52	715.924	0.00512467	6.15121
0.000296084	125.09	887.254	794.328	892.303	883.369	-0.159084	4.98008	0.898319	142.508	1122.87	0.00507954	12.2589
0.000266157	125.09	872.639	666.775	756.852	786.073	0.0480601	6.70389	0.137473	525.21	1396.95	0.00519333	1.06343
0.000228935	125.09	278.668	704.398	801.162	807.254	-0.0102203	2.21384	1.90315	518.835	420.632	0.00520433	0.000982371
0.0043882	125.09	683.916	633.958	605.627	654.418	-0.0628825	5.92893	-0.137211	622.248	319.748	0.00518514	0.911151
0.000153369	125.09	330.677	906.716	790.117	923.29	-0.0713946	3.82996	3.16947	577.689	368.283	0.00517944	0.0974998
0.000116534	125.09	190.543	875.592	709.956	864.53	0.11396	4.00214	2.40174	624.377	190.286	0.00514028	0.01379
0.000414768	98.4462	125.09	534.379	487.003	592.664	-1.3697	7.89674	0.974293	418.991	294.331	0.000256768	0.00479427
0.000519397	125.09	709.995	565.811	627.061	574.293	-0.261586	4.14414	6.80451	275.613	238.236	0.00487089	18.6099
0.00205888	115.368	125.09	836.641	740.228	748.932	-1.56376	3.88541	2.58135	379.219	561.848	0.000164448	0.00499326
0.000350115	73.7992	125.09	430.399	304.73	467.715	-1.38685	4.53153	2.01858	322.2	57.2878	0.000139091	0.00482644
0.000265941	125.09	804.058	554.679	459.363	600.647	-0.0404622	1.87106	-0.616362	496.056	419.362	0.00519668	0.602517
0.000238855	121.8	125.09	906.969	954.728	977.086	1.32423	0.567254	19.1176	558.772	201.696	0.000484005	0.00469604
0.000196531	125.09	361.743	827.604	961.739	986.377	0.126318	1.10996	2.09862	644.196	490.104	0.0051256	0.390749
0.000203673	125.09	313.909	836.232	754.659	882.659	0.0688749	3.76989	0.169562	620.363	1209.27	0.0051812	0.071697
0.000105157	93.1459	125.09	727.681	565.313	738.094	-1.41333	3.05376	0.0149418	499.842	670.891	0.00017582	0.00487071
0.000305035	125.09	463.077	553.762	569.736	628.523	0.14786	2.37668	-3.41576	539.523	147.231	0.00509648	1.25369
0.000339443	125.09	722.308	696.101	751.4	766.108	-0.240399	1.26361	10.0868	66.492	296.65	0.00492179	16.1152
9.30342e-05	125.09	517.803	724.585	559.406	747.702	0.0296372	1.59589	3.55678	427.768	188.656	0.00520047	0.0824394
0.000100954	125.09	751.73	673.233	582.504	713.275	0.0109392	3.25164	4.24038	383.213	198.469	0.00520426	0.0355091
0.000235154	125.09	751.745	691.169	495.148	700.547	0.225259	2.66901	0.589879	446.463	470.683	0.00495573	13.8063
0.000127444	125.09	265.736	900.322	709.865	916.838	0.11809	0.750905	10.7814	426.317	238.935	0.00513554	0.0945197
0.000123304	125.09	126.17	677.626	616.019	658.723	0.640376	2.88329	15.4625	612.541	53.8599	0.00342216	0.00179827
4.39983e-05	125.09	973.823	538.126	794.853	817.108	0.256068	1.6535	-1.22193	674.854	563.477	0.00488452	37.843
0.000910046	125.09	220.76	488.069	573.735	490.275	-0.0529944	0.116088	14.9015	270.599	131.153	0.00519084	0.00654308
0.000116384	125.09	318.408	728.495	847.596	862.03	0.0833652	0.850491	-0.386629	684.746	490.459	0.00517023	0.108505
0.00222727	125.09	574.255	933.192	875.797	897.941	0.06981	3.03169	11.4545	695.262	224.945	0.00518056	0.621042
0.00119827	125.09	373.034	314.336	441.872	322.009	0.0713315	1.8005	2.25493	283.904	96.4435	0.00517949	0.132805
9.72229e-05	125.09	125.706	258.605	277.729	282.47	1.07796	4.12911	-5.44132	278.886	34.6385	0.00132914	0.00389504
0.000783101	125.09	286.166	586.509	535.816	614.228	0.0880718	2.58441	-0.796377	539.125	160.75	0.00516622	0.0744034
0.000169277	125.09	583.262	731.99	841.015	878.215	-0.0698166	2.43603	1.70955	658.846	242.762	0.00518055	0.701559
0.000229367	125.09	751.746	439.291	660.906	660.338	-0.173397	4.20565	-1.27626	664.22	629.888	0.00505621	9.05568
0.000226525	125.09	338.432	577.336	481.651	569.002	0.0740691	3.14478	0.133529	334.38	1009.82	0.00517751	0.109004
0.000277061	125.09	706.551	606.17	686.663	717.488	0.23741	2.99118	-2.2153	644.637	259.955	0.00492865	12.1654
0.00085792	125.09	382.101	517.621	483.143	549.367	-0.123438	3.17322	1.9602	222.134	418.591	0.00512915	0.508156
9.49963e-05	125.09	387.823	656.122	892.545	905.634	-0.0455251	1.15498	1.77283	417.514	518.593	0.00519451	0.0719128
0.00104312	125.09	668.824	520.017	453.896	524.13	-0.0864696	6.20224	1.84263	125.16	472.312	0.00516761	1.60435
0.00426488	125.09	524.667	609.223	625.658	659.768	0.0732593	2.59331	2.36536	397.094	433.594	0.0051781	0.522862
0.000170789	125.09	414.134	831.257	912.935	941.232	-0.0470226	4.06486	3.87265	692.521	239.502	0.00519382	0.100369
0.000342244	125.09	475.146	575.664	263.72	575.943	-0.105119	4.2281	-5.17351	412.195	184.062	0.00514988	0.852455
0.000190388	125.09	254.474	975.632	850.473	980.573	0.117935	3.98784	2.03484	343.394	737.499	0.00513572	0.0735815
9.31473e-05	125.09	366.337	306.236	464.383	486.058	-0.0226678	2.97822	-0.917328	419.511	522.852	0.00520229	0.0141072
0.000217648	125.09	143.829	697.186	785.427	786.461	-0.179228	0.170878	9.19174	497.958	193.336	0.00504616	0.00018274
0.000680107	114.553	125.09	819.424	964.267	828.936	1.56988	1.51063	2.56846	332.274	633.275	0.000160646	0.0049935
5.9499e-05	125.09	809.93	421.308	390.454	437.225	0.164281	7.21669	-1.3702	474.221	282.904	0.0050713	9.62695
0.00470397	125.09	127.325	626.84	676.482	657.594	-0.490322	6.10366	0.102101	606.246	804.969	0.00409752	0.00112736
0.000161178	125.09	466.675	795.442	648.3	782.881	-0.0308949	3.60544	1.93099	592.845	149.998	0.00520009	0.0665163
0.00541151	125.09	146.292	769.662	782.141	794.242	-0.0547626	4.19195	6.34159	530.23	303.473	0.00518989	1.75249e-05
0.000121015	125.09	647.136	975.18	865.967	986.161	-0.157084	1.56246	0.485921	440.78	1315.44	0.00508265	4.69096
4.66656e-05	125.09	545.879	341.633	503.268	532.664	0.127528	5.59743	-2.15497	406.495	340.748	0.00512408	1.73898
0.00201568	125.09	864.097	723.241	757.017	766.178	0.204236	2.83347	0.180955	658.393	889.488	0.00499944	17.6835
6.1298e-05	125.09	896.442	593.955	803.393	800.077	-0.00446009	0.389771	0.416668	463.3	339.309	0.00520476	0.00998592
0.00282173	125.09	130.636	720.136	658.594	707.901	0.0136454	4.62737	3.15311	559.546	305.719	0.00520392	9.71436e-07
0.000504694	125.09	655.947	750.661	689.44	713.701	-0.207508	6.61846	2.67505	578.901	207.246	0.0049929	9.35983
7.72554e-05	122.024	125.09	214.191	446.603	436.42	1.40435	5.2493	-3.14424	260.187	83.8466	0.000329241	0.00485644
0.000119777	125.09	770.715	934.89	792.21	944.816	0.120399	3.15699	1.52734	701.936	252.356	0.00513282	4.36102
0.000388774	125.09	338.427	913.761	812.29	917.783	-0.0623385	5.45237	10.5644	514.24	270.332	0.00518547	0.0814166
7.72448e-06	125.09	832.483	440.188	410.76	441.52	0.133944	2.89659	-1.22582	221.15	315.028	0.0051158	7.44045
0.00254808	125.09	132.11	662.801	668.53	730.638	-0.197918	0.63949	0.807986	461.288	753.405	0.00501179	0.000204026
0.000164211	125.09	384.447	668.626	495.544	671.143	0.106903	1.53565	0.525526	430.344	403.507	0.005148	0.359846
0.000861907	124.579	125.09	930.253	801.902	815.996	-1.39688	5.35841	4.75297	408.014	435.211	0.00035756	0.00484399
0.000640263	125.09	989.898	796.47	868.923	867.254	-0.104377	3.08925	6.52912	452.253	360.545	0.00515065	7.49517
0.000153036	125.09	652.931	546.271	709.638	710.494	-0.200954	4.85931	-1.39759	537.241	179.461	0.0050059	8.81314
0.00286713	125.09	323.52	994.873	966.233	987.687	-0.120198	4.05039	9.15397	506.462	376.995	0.00513306	0.258039
0.000610397	125.09	773.049	321.544	378.621	349.837	0.145534	7.10055	-3.047	589.152	414.85	0.00509984	40.9041
0.000298104	125.09	897.437	564.384	734.495	751.236	0.264872	7.02736	-0.0788753	608.921	553.44	0.00486264	31.6883
0.000260739	125.09	159.97	519.006	412.226	546.312	-0.130323	2.84337	5.53609	309.876	149.79	0.00512052	0.000631627
0.000123502	125.09	875.693	289.34	512.021	537.055	0.0330829	3.35214	-3.40601	550.734	382.819	0.00519939	15.1646
0.000526486	125.09	653.659	666.53	603.685	687.741	-0.124166	3.76366	-4.01783	648.378	194.265	0.00512826	3.24808
0.000100382	125.09	570.521	623.339	419.811	620.314	-0.0169994	2.59895	1.36628	287.859	273.738	0.00520341	0.0379068
0.000101615	125.09	370.639	669.752	827.565	821.068	0.0858402	0.326222	-1.47024	606.031	120.674	0.00516815	0.187643
0.000892905	125.09	804.804	809.785	708.155	800.49	0.00405495	6.80548	0.473476	530.419	1033.99	0.00520477	0.0060025
0.00130539	98.3508	125.09	541.855	550.889	602.841	1.41944	7.74473	2.83301	461.761	211.267	0.000189186	0.00487998
0.000255156	125.09	311.078	473.275	687.97	476.17	0.0575894	4.52339	12.6003	208.066	175.357	0.00518831	0.0463359
0.000137986	125.09	881.572	527.963	721.64	746.609	-0.128954	1.05476	-0.237992	571.258	714.067	0.00512228	7.99927
0.00130827	125.09	125.978	641.417	611.182	650.518	0.932481	6.62121	-2.14615	597.939	71.1994	0.00198419	0.00324382
0.000541403	122.533	125.09	425.159	461.934	517.985	1.33227	1.58993	0.31791	292.662	706.063	0.000471113	0.00471476
0.000296499	125.09	834.799	489.008	584.129	575.329	-0.13291	1.97602	1.34159	373.008	354.606	0.00511716	7.40865
0.000244087	125.09	880.031	764.366	929.859	928.726	0.206746	3.89914	0.795978	355.567	1088.14	0.00499444	19.1873
0.000737938	125.09	807.704	651.209	573.285	589.776	0.0627295	1.9476	-3.09405	675.942	335.879	0.00518523	1.41611
0.000231683	125.09	843.132	632.069	565.309	662.196	0.217242	2.08596	0.0327836	498.26	862.37	0.00497287	18.4929
0.00287328	125.09	226.295	686.212	663.701	704.387	-0.112852	0.441111	6.85893	472.918	246.876	0.00514153	0.0331053
0.000103843	125.09	290.957	686.783	812.117	802.604	0.0122146	4.04434	0.310441	534.151	600.907	0.00520411	0.00168519
0.000224449	125.09	652.416	551.994	646.519	668.701	0.0706954	3.02059	-1.51965	600.579	354.776	0.00517994	0.952491
0.00010734	47.172	125.09	482.131	747.668	767.577	-1.5547	0.678935	4.05852	411.114	183.463	1.12141e-05	0.00515837
0.000239893	125.09	948.034	284.483	366.133	409.672	-0.00726448	7.53644	-0.0654276	249.299	402.148	0.00520459	0.043707
0.000255334	125.09	984.281	771.129	951.271	950.08	0.256291	1.61003	9.47129	449.477	286.242	0.00488398	37.4384
0.00206687	125.09	822.543	602.845	620.15	673.147	-0.113617	1.82785	0.77038	423.427	716.102	0.00514067	5.06931
0.0019919	125.09	349.802	532.303	514.77	568.715	-0.101665	0.675197	-0.0863061	529.965	738.402	0.00515342	0.238033
0.00025434	125.09	786.384	761.332	594.829	772.497	-0.208286	5.9618	0.44883	603.283	264.426	0.00499134	15.7043
6.68035e-05	125.09	398.469	635.79	797.689	792.426	0.153171	0.444071	0.173866	427.376	911.934	0.00508861	0.854591
0.00484038	125.09	219.467	966.063	913.156	934.195	0.115037	7.5052	3.0559	328.223	699.148	0.00513906	0.029901
0.000225796	125.09	139.962	242.458	448.468	438.99	-0.126912	0.254989	0.114412	217.908	315.714	0.00512486	8.96197e-05
0.00216755	125.09	454.551	466.642	440.193	512.058	0.0640152	3.54641	0.375645	289.685	806.837	0.00518442	0.250181
7.35295e-05	123.986	125.09	641.724	334.616	655.072	-0.736952	2.95092	5.4774	193.556	127.709	0.00291938	0.00225521
0.000327269	98.5885	125.09	532.114	558.135	622.826	-1.53359	5.25902	7.26297	452.869	120.252	0.000106436	0.0049866
0.000560513	122.074	125.09	914.955	990.162	957.956	-1.19773	2.65036	12.4778	366.674	331.21	0.000842973	0.00433017
0.000556667	116.924	125.09	772.201	680.615	808.732	-1.51161	7.43985	0.830318	601.291	564.029	0.000187528	0.00497603
7.48407e-05	125.09	932.539	513.48	387.934	534.584	-0.21738	5.05999	-1.84987	681.658	579.154	0.00497258	33.2975
0.000416788	117.065	125.09	845.497	775.725	824.878	1.48931	1.43084	2.53047	662.794	259.453	0.000202782	0.00496043
0.00023718	125.09	620.731	693.553	600.747	671.919	-0.0720858	0.193802	13.8205	220.624	196.35	0.00517895	0.913339
0.000366067	125.09	793.139	440.809	509.021	477.341	0.0225584	7.29679	-2.94551	658.985	435.791	0.00520231	0.176872
0.00928988	125.09	188.442	784.304	771.579	807.415	-0.180482	6.45922	0.852013	702.585	515.461	0.00504396	0.0317015
0.000495063	125.09	866.515	814.202	878.08	871.512	-0.163044	4.05087	2.10237	363.29	675.289	0.00507328	12.1452
0.000120502	125.09	570.935	656.234	437.903	662.106	-0.0758522	4.61056	1.57935	343.564	271.68	0.00517618	0.773824
0.000231254	107.683	125.09	779.003	805.655	873.947	-1.37554	0.754374	10.4907	583.227	179.473	0.000294079	0.00480554
0.00036872	112.314	125.09	233.519	383.622	400.617	1.55291	3.40627	8.35908	162.86	84.6409	0.000152529	0.00499191
0.00238503	125.09	788.4	937.713	928.56	930.722	-0.131115	6.6743	7.78629	196.809	446.651	0.0051195	6.03649
0.00155366	125.09	211.116	813.054	831.693	885.792	0.123476	5.46156	4.16526	297.523	531.97	0.00512911	0.028637
0.0010194	125.09	712.263	653.212	724.346	665.099	-0.175309	0.793134	1.19027	532.564	385.873	0.00505295	8.06016
4.96132e-05	125.09	831.533	391.071	464.083	402.924	0.15176	4.24652	-3.69591	628.693	411.372	0.00509073	34.0945
0.000892467	125.09	241.017	357.647	547.164	358.348	0.153213	5.01415	7.75757	233.085	134.595	0.00508855	0.0802455
0.000761021	125.09	487.627	869.692	747.31	758.237	0.0843666	1.8747	1.10589	694.292	210.213	0.0051694	0.529083
0.000480156	125.09	299.378	691.633	865.544	695.183	-0.060122	3.50814	1.96784	430.228	475.821	0.00518683	0.046901
0.00193157	125.09	175.891	732.467	692.876	753.785	0.0390547	5.05982	0.185231	638.28	920.385	0.00519724	0.000788445
7.52195e-05	125.09	327.64	719.464	858.87	860.655	-0.0144387	0.845672	-0.469077	603.893	214.149	0.00520381	0.00379258
0.00162744	125.09	555.514	697.186	694.061	751.748	-0.0695271	3.26953	5.33696	658.209	167.181	0.00518075	0.608193
0.000350536	125.09	514.417	900.404	844.836	918.814	0.0371356	2.0279	14.9868	405.378	257.087	0.00519797	0.126858
0.000197828	63.645	125.09	865.884	829.931	910.396	-1.44339	3.81112	6.00615	589.369	256.009	6.68777e-05	0.00491288
8.30034e-05	125.09	976.293	572.573	719.598	748.441	0.0413128	1.64767	1.08238	388.051	373.988	0.00519634	1.08256
0.00036688	125.09	754.586	654.778	774.104	776.532	-0.145225	3.27425	0.238135	550.921	1047.12	0.00510028	6.36641
0.000217859	125.09	715.137	733.771	593.902	769.966	0.101402	0.738634	1.49423	510.144	349.384	0.00515369	2.53988
0.00043539	100.517	125.09	429.545	380.831	460.263	-1.53175	4.92694	1.51972	255.125	271.748	0.000113316	0.0049859
0.000194132	101.852	125.09	481.384	571.536	616.293	1.35498	5.66236	3.49581	443.682	61.5069	0.000297543	0.00476451
0.00279543	125.09	823.024	837.081	792.014	850.624	0.0949063	2.94692	1.73974	609.516	561.881	0.00516001	3.41889
0.000154933	125.09	190.034	419.335	528.568	546.04	-0.130195	6.11716	9.42547	376.348	87.1589	0.00512069	0.0176413
8.05205e-05	123.817	125.09	506.354	730.725	755.369	-0.920088	0.956112	7.23466	465.695	72.6155	0.0020181	0.00316122
0.000205555	113.619	125.09	741.291	799.767	791.828	-1.32263	4.10496	13.4652	173.322	283.589	0.000429899	0.00469223
0.000232475	125.09	237.62	554.796	430.99	544.244	-0.00565264	3.98961	11.1318	312.098	115.866	0.00520469	0.000103524
0.000101989	74.4811	125.09	661.013	521.009	672.718	-1.52988	1.71296	-1.13983	439.287	69.6017	4.77613e-05	0.00498515
1.44074e-06	75.4049	125.09	222.36	140.243	201.384	1.52703	3.86902	12.1776	64.4505	72.5233	5.01792e-05	0.00498395
0.000116342	125.09	950.277	460.226	624.9	654.196	0.118688	2.99353	0.0277921	374.72	1494.16	0.00513484	8.20329
0.00140607	125.09	560.083	721.941	703.377	774.077	-0.156689	1.37796	4.8687	532.033	294.067	0.00508326	3.16056
4.47228e-05	125.09	174.249	341.174	269.295	344.345	-0.254979	6.02938	5.13122	82.6226	191.56	0.00488718	0.0307136
0.000350211	125.09	839.941	491.111	576.214	579.304	0.0685735	2.78189	-0.770067	538.915	429.163	0.00518141	1.9033
0.000203228	125.09	284.732	452.701	416.963	503.598	-0.128754	5.28246	7.33685	367.86	89.983	0.00512253	0.214602
0.000219825	125.09	453.336	853.464	894.435	954.275	0.0601857	2.70258	0.966397	615.087	695.437	0.00518679	0.218959
0.000128374	125.09	930.995	937.101	809.7	954.492	0.00185064	0.468332	4.01985	581.487	338.514	0.00520484	0.00191653
0.000313513	125.09	562.539	611.598	686.449	682.437	-0.104733	5.59254	-1.06681	664.365	480.066	0.00515028	1.39171
0.000489121	123.439	125.09	623.719	700.021	673.899	-0.796466	2.71245	2.86488	420.926	340.843	0.00261162	0.00255202
0.000427612	125.09	765.209	758.457	811.704	833.276	-0.0530864	3.29	1.78636	424.178	619.291	0.0051908	0.894382
0.00156466	125.09	524.978	606.796	662.574	640.491	0.0711373	1.61317	0.288621	585.377	227.736	0.00517963	0.485461
0.000526079	125.09	826.797	407.618	364.12	463.041	-0.071306	3.86487	-0.496867	428.318	457.536	0.00517951	2.41671
0.000355733	125.09	719.851	763.617	673.757	766.013	-0.16801	0.679427	12.1082	240.589	253.541	0.00506522	7.85696
0.000210683	125.09	974.462	416.973	534.295	516.62	-0.0839673	5.84657	-5.03608	614.465	271.624	0.00516973	14.6469
9.0414e-05	125.09	318.029	531.618	407.108	563.716	-0.109153	0.942071	6.13831	309.346	86.8506	0.0051456	0.236073
0.00020784	125.09	693.631	893.699	954.055	977.794	0.0639074	0.190103	9.397	505.583	299.327	0.00518449	0.934054
0.000237769	125.09	191.556	459.439	557.749	550.886	0.172435	5.57907	1.97325	354.684	210.681	0.00505784	0.0325473
0.00186195	125.09	631.877	759.587	735.479	790.492	0.144462	3.93272	2.4814	706.394	186.049	0.00510137	3.34519
0.000358216	75.5793	125.09	909.293	864.094	966.051	-1.46271	4.68771	11.3736	682.646	205.102	7.95302e-05	0.0049354
0.00356629	125.09	775.311	547.829	564.078	598.268	-0.2351	2.88047	-0.431425	566.144	301.639	0.0049339	18.966
0.00120066	125.09	244.474	750.199	768.153	794.187	-0.197946	1.73823	1.35239	690.742	234.206	0.00501174	0.141644
0.000665839	85.2768	125.09	954.877	874.961	965.287	1.426	2.67323	0.453641	614.07	1313.43	0.000135108	0.00488955
