Omega	mH1	mH2	mHc
0.000239788	553.197	677.001	636.278
0.000253782	549.137	752.415	627.973
0.00032673	257.937	526.403	562.758
0.000174981	586.528	831.875	863.607
9.55843e-05	618.204	695.739	734.863
0.00585349	833.719	834.613	871.08
0.00327873	599.12	614.411	651.689
0.00984372	694.055	926.727	917.412
0.000106196	488.221	664.414	591.64
0.00104021	467.053	471.753	523.802
0.00151288	726.06	739.008	812.623
0.000106408	553.34	998.473	920.534
0.000834563	158.056	204.245	246.844
9.99817e-05	244.627	334.543	419.989
0.000454063	784.966	901.059	813.608
0.00545328	380.034	640.231	706.059
0.000352818	625.083	663.422	694.669
0.000696244	456.165	621.289	749.104
0.00343694	866.265	968.469	951.226
0.000330603	230.337	280.851	374.393
0.00162599	455.123	741.48	692.324
0.000238334	408.501	723.571	764.773
0.000443983	614.373	869.38	900.028
0.000149895	422.31	661.898	672.699
0.0030525	417.368	760.911	771.93
0.0424392	378.39	888.342	954.672
0.00858628	606.933	764.942	782.396
0.0001394	554.766	692.463	710.047
0.000876052	898.657	904.109	987.75
0.00105211	487.094	559.073	532.543
0.000107136	273.698	411.179	438.016
0.000754892	619.84	684.224	628.961
0.0069277	283.16	503.512	528.712
0.000127651	561.804	789.668	814.619
0.0103419	649.861	650.72	671.621
0.00033163	426.663	562.671	658.915
0.000765541	125.228	255.263	263.922
0.000149923	556.512	807.812	988.124
0.00189099	546.643	828.756	908.048
0.000133742	191.591	392.148	469.683
0.000759805	706.505	822.917	806.218
0.000559131	592.15	671.345	678.297
0.00018466	752.106	932.629	847.596
0.0170027	852.347	869.499	857.733
1.7114e-06	141.294	787.519	757.253
0.000118467	441.426	498.41	523.043
6.78419e-05	530.962	766.848	686.951
0.000414215	474.517	971.961	861.329
0.00286222	397.806	772.776	728.478
0.00033923	465.385	689.454	715.554
0.000352839	467.701	522.267	535.412
0.000306666	432.072	559.042	456.563
0.000120474	515.911	991.826	940.788
0.000135496	513.04	807.798	850.132
0.000267139	325.4	527.455	561.765
0.0002062	572.066	741.455	742.042
7.58858e-05	437.331	482.794	586.179
0.000165376	280.189	511.204	447.53
0.00025892	477.193	656.11	632.149
0.000460584	476.553	828.107	871.011
0.000282414	378.211	741.916	699.332
0.000131346	662.567	908.402	964.44
0.000192662	744.589	865.566	840.778
0.00439658	608.173	642.057	621.632
0.000563774	394.258	440.344	448.157
0.000963143	775.274	802.341	872.297
0.000557396	601.319	641.985	701.374
0.00193812	877.477	919.476	912.005
0.00369876	930.991	993.299	985.376
0.00165658	215.149	925.558	910.018
0.00916061	424.547	500.019	491.718
0.000201556	375.456	820.104	829.707
0.000216037	459.638	693.867	604.231
0.00176497	531.382	749.728	809.319
0.000180919	557.972	602.816	618.127
0.000614556	548.662	590.074	575.124
0.000705358	356.261	371.293	460.062
0.000121396	591.943	883.197	788.132
0.00030613	310.72	608.546	673.601
0.00015203	719.068	909.847	929.559
5.98549e-05	657.985	901.658	955.064
9.68273e-05	327.742	668.331	676.195
0.000568601	172.555	425.466	620.928
8.72635e-05	703.191	925.568	820.076
0.000127782	842.013	916.61	924.543
0.000649478	581.027	683.608	655.604
6.2191e-05	380.143	552.48	607.936
0.000253216	498.734	832.217	802.558
0.000407972	561.237	565.501	646.252
0.004328	713.13	911.301	964.149
0.000710599	615.539	616.052	692.768
0.000857537	848.197	916.048	897.112
0.000491333	614.801	667.949	720.07
8.07816e-06	146.436	872.994	902.732
0.00333063	863.123	974.863	892.257
0.00135898	556.982	651.837	684.132
0.000109227	495.66	669.28	706.224
0.000781426	487.487	669.271	580.14
0.000189208	383.661	428.554	498.797
0.000896291	629.835	752.796	731.179
0.000365183	813.498	846.339	875.397
0.000185349	319.288	490.73	435.053
0.000291141	835.914	919.213	992.331
0.000310925	827.176	832.073	895.32
0.0030214	786.964	803.993	790.24
0.000591473	314.053	543.966	531.791
9.11336e-07	127.303	707.897	740.073
0.000314221	608.473	634.423	652.339
0.0308244	360.193	406.893	401.03
0.00029963	571.891	605.957	612.567
0.000316904	385.386	420.263	433.726
0.00109559	809.985	829.582	906.679
0.0264287	722.08	970.047	974.992
0.00250012	202.451	208.775	252.433
0.00091001	560.505	665.247	620.234
0.00104103	744.188	792.403	805.758
0.00022156	386.089	461.56	466.552
0.00338516	451.083	487.803	481.849
0.00114496	246.263	316.448	310.255
0.00017579	282.501	437.376	466.826
0.000874447	678.975	843.543	684.677
0.000190683	421.941	509.804	580.925
0.000952969	587.039	954.923	995.932
0.000394049	761.673	868.672	816.574
0.000126807	501.017	690.659	725.865
0.0056358	666.417	801.686	876.594
0.000806022	574.826	817.256	819.297
0.000503891	344.764	411.292	467.694
0.000117492	735.322	779.006	814.956
1.61157e-05	173.962	488.376	492.17
0.000118631	321.685	465.07	487.466
0.000557758	656.497	790.683	838.71
9.13318e-05	545.435	713.667	632.38
0.00398518	205.749	313.152	387.022
0.000243096	427.64	448.182	589.986
0.000521475	682.263	926.625	925.101
0.0144728	639.37	799.453	792.632
0.000561754	628.492	834.408	784.376
0.000265655	770.985	836.296	842.362
0.00082586	659.021	763.395	806.686
0.00125745	517.657	563.965	569.301
0.00049364	147.142	255.628	180.139
0.000121488	646.042	886.979	872.659
0.00491914	541.885	549.917	565.42
0.000488665	278.601	711.862	593.904
0.00110694	805.945	814.855	853.784
0.0136104	354.689	369.715	356.005
8.38664e-05	722.752	952.161	920.302
0.000642307	658.383	725.783	789.523
6.889e-05	479.204	521.825	572.547
0.000152075	827.655	872.193	988.673
0.0133179	867.096	998.989	920.988
0.000163704	490.963	641.699	664.943
0.00013233	639.806	795.31	779.853
0.00016702	810.347	896.829	963.505
0.000260622	597.698	698.608	673.144
0.000559455	780.387	863.026	826.359
0.00342778	665.044	720.565	746.183
0.00018994	534.068	798.231	679.468
0.00010062	359.838	493.387	565.994
3.27938e-05	189.938	264.655	273.465
0.000680893	395.42	409.268	459.918
0.000275222	633.393	656.786	730.279
0.000635355	644.096	656.537	690.075
0.0163898	479.12	480.073	506.41
0.00117733	183.957	217.671	242.348
0.00104312	893.404	913.175	964.564
0.00181057	611.927	611.932	693.945
7.79329e-05	575.19	802.043	830.113
0.00306925	637.784	637.898	718.608
0.00605425	742.105	779.157	790.472
0.000268029	404.222	474.773	447.716
0.0183285	832.673	887.05	961.565
0.000407581	235.111	691.167	728.351
0.000179567	557.297	592.829	662.13
0.000596574	730.645	738.318	795.992
0.000176101	363.775	454.197	489.134
0.000486603	643.614	644.499	720.34
0.00207162	628.092	703.994	712.015
0.000870748	331.929	622.637	661.095
0.000153039	460.869	660.8	665.736
0.000509485	772.512	815.441	818.705
0.000153449	769.899	877.154	890.936
0.00065637	639.156	639.508	717.337
0.000302875	676.649	723.47	704.675
0.000607109	314.194	450.368	326.499
0.000229757	847.938	946.746	924.297
9.5914e-05	419.755	448.706	542.137
0.000114037	524.812	593.4	632.634
0.00116496	817.014	889.43	896.005
0.000232302	761.13	819.711	832.834
0.000942493	800.317	812.093	828.605
0.000763338	683.405	844.172	899.398
0.00013923	215.563	533.621	328.202
0.000394878	632.494	804.202	742.311
0.000354853	686.623	731.548	747.628
0.00236296	634.79	661.817	635.728
0.00764843	738.042	738.901	753.191
0.000184142	374.983	671.607	540.252
0.000207186	587.84	946.777	851.911
0.000389714	185.578	435.295	428.934
0.000875944	505.601	570.794	541.88
0.0002523	788.892	955.145	942.751
0.000199244	443.859	547.231	611.96
0.036389	593.527	594.47	617.423
0.00273825	652.086	714.549	749.572
0.000362397	481.148	590.126	555.821
0.0209984	504.041	505.327	529.254
0.000244899	508.535	707.38	598.425
0.000426492	226.488	326.536	258.384
0.000561024	584.794	688.264	735.435
7.89175e-06	151.42	501.559	417.478
0.00258172	435.335	442.552	483.445
0.00146899	427.223	671.72	615.704
0.000896782	161.461	619.887	607.674
0.000773697	366.798	422.188	457.99
0.000253746	818.611	886.463	913.259
0.000295995	442.366	560.661	489.566
0.00969091	712.031	716.433	725.322
8.96413e-05	635.949	773.237	713.695
0.000384711	679.315	705.064	712.221
7.19033e-05	651.923	702.288	786.374
0.000374608	720.766	791.111	763.452
0.000133074	407.714	619.048	684.748
0.000842799	528.456	529.547	609.358
0.00023256	243.549	360.888	408.766
0.000299634	635.086	773.686	681.417
0.000621012	787.917	807.274	839.97
0.00162843	573.064	697.14	589.162
0.00173908	232.185	718.602	760.193
0.000160204	614.212	695.42	757.958
0.00142812	773.143	818.391	841.288
1.37602e-05	140.854	582.206	667.008
0.000180357	442.977	682.766	614.25
0.000294435	688.755	716.662	793.904
0.000183309	853.314	895.844	899.891
0.000680454	745.436	793.181	829.967
0.000236717	403.263	695.337	771.493
0.00014535	584.853	882.397	848.46
0.00108267	657.994	782.066	788.679
1.69563e-05	296.65	765.569	839.647
7.82435e-05	467.869	954.897	837.215
7.07412e-05	421.828	466.474	544.401
6.51798e-05	831.573	933.391	906.456
0.00082433	573.466	813.732	843.964
0.000258437	397.931	493.528	436.345
0.000184827	539.799	759.762	605.299
0.000239577	812.811	885.065	942.672
7.28353e-05	206.072	699.972	573.138
0.000140651	598.442	795.657	739.341
0.000456233	790.163	810.867	835.691
0.00398058	759.029	834.775	837.283
0.000469359	218.668	422.552	313.972
0.0251976	850.196	876.081	907.672
0.000308462	669.122	757.913	733.408
0.00143272	600.968	821.846	807.387
0.000291861	414.468	591.2	577.01
0.000363647	481.14	598.744	666.542
0.002481	366.714	431.302	467.44
0.0021423	802.709	851.97	862.755
0.000781339	771.855	810.052	871.732
0.000275585	320.648	493.547	465.492
0.00030271	690.995	752.613	811.185
0.00213479	529.916	566.348	549.376
0.00285	538.882	834.068	909.759
0.000133942	488.153	549.886	632.337
0.000369775	268.785	336.052	406.169
0.000229244	506.192	608.314	640.861
0.00137779	238.714	448.502	440.511
0.000820252	432.962	455.575	477.127
0.00128897	652.875	967.452	927.549
0.000103891	764.593	874.551	886.308
0.000316806	706.569	731.527	778.731
0.000262769	384.951	630.231	521.403
0.00031055	865.837	879.352	922.192
0.00288375	516.215	517.324	550.582
0.000281593	527.139	892.535	835.686
0.000299583	790.367	815.988	874.263
0.000153425	693.605	862.235	879.122
0.000128705	516.671	691.667	776.485
0.000316273	475.081	523.57	523.162
0.00142808	619.924	838.205	739.973
0.00135515	128.166	293.46	207.307
0.00061337	138.997	274.886	235.859
0.000211706	625.349	753.58	749.874
0.000459112	566.054	649.233	654.299
0.00067696	162.26	553.248	578.954
0.000356997	615.004	856.246	732.561
0.000347709	343.316	568.862	484.312
0.000344842	592.02	647.597	653.272
0.00104645	680.964	726.238	742.14
0.000146424	297.051	813.979	882.204
0.00208235	498.357	746.091	677.061
1.41636e-05	249.144	670.99	710.29
0.0104312	468.483	594.732	590.103
0.000165426	490.995	644.458	585.06
0.00867503	657.843	912.094	905.69
0.000138218	162.21	347.41	363.761
0.000647102	582.191	738.277	687.915
0.00121205	633.812	756.45	700.582
0.00795948	309.796	500.003	500.102
0.000197649	292.87	592.822	550.194
0.00168749	313.853	710.738	769.619
0.000560117	520.212	635.983	571.075
0.000439789	686.749	832.026	767.752
0.000506051	486.516	530.384	523.188
0.000231114	699.651	860.836	815.36
0.000583626	658.529	678.285	694.767
0.000192205	407.177	709.892	725.353
0.00244885	258.084	572.008	487.788
0.000208754	262.246	445.919	340.489
0.000595212	435.247	506.771	521.268
0.00249601	421.409	481.356	430.856
0.0011996	478.081	555.054	541.008
0.000552376	767.264	818.685	830.39
0.00165992	574.92	749.416	672.644
0.000583608	395.092	537.853	633.481
0.00103067	683.882	946.05	982.267
0.00202871	281.803	794.058	747.052
0.00185301	256.435	259.752	309.228
0.00560394	337.588	380.269	341.215
0.00191455	899.213	974.674	900.773
0.00692128	534.579	568.898	553.707
0.000183371	575.358	893.711	943.587
0.000638395	730.553	776.593	843.116
0.000347457	286.445	319.99	395.94
0.000250064	627.092	869.884	916.821
0.000264025	734.569	801.408	791.133
0.000993191	795.633	796.442	849.988
8.23231e-05	576.765	736.217	792.858
0.00204802	650.578	801.854	834.941
0.00386059	671.545	754.672	684.021
0.000203712	436.918	500.057	537.27
0.000736534	397.751	509.072	483.029
7.33373e-06	241.121	943.14	931.69
0.00134584	286.883	391.88	309.855
0.000152114	534.053	575.413	698.562
0.000123969	526.288	612.226	727.886
0.00269962	299.479	860.122	915.927
0.0222622	431.301	897.33	897.997
0.00381609	815.042	965.423	960.278
0.000688596	174.097	647.352	574.952
0.00395408	735.851	848.885	806.685
0.0025696	718.721	719.508	788.669
0.00607094	835.523	915.877	857.204
0.00228597	632.855	637.473	715.203
0.00145843	806.575	862.637	876.843
0.000114614	406.947	522.786	558.899
0.000223823	776.319	981.173	914.785
0.000159029	521.698	619.164	648.851
0.000286061	843.324	921.294	975.556
7.33029e-05	598.282	836.537	728.322
0.000861932	437.613	616.528	521.533
0.00659379	454.02	532.332	479.246
9.93241e-07	122.155	836.904	867.577
0.00442815	664.651	666.183	720.215
0.000339218	635.741	779.466	798.91
0.00266438	869.455	869.542	900.19
0.000245216	627.734	685.125	701.57
6.5922e-05	310.424	455.351	462.735
0.0171189	650.409	773.148	734.441
0.00569364	587.552	969.267	965.372
0.000569923	927.848	961.89	973.343
0.000691586	424.01	502.905	491.917
0.000719622	716.907	736.142	815.723
0.00456077	458.426	458.427	512.407
0.000811712	365.94	453.741	458.362
0.000392327	699.647	788.749	857.059
0.00462762	696.41	732.813	703.533
0.00541425	291.386	299.39	322.213
0.00115456	231.389	282.467	236.051
0.000330053	230.107	241.566	313.287
0.000362617	413.454	790.172	818.795
0.00298086	283.862	289.144	328.937
0.000646271	712.554	741.791	760.236
0.00018708	429.782	847.231	890.734
0.00135361	510.168	702.655	680.114
0.000475833	587.082	785.683	724.029
0.00240705	624.429	654.405	629.331
0.00019879	482.261	674.609	723.032
0.000386451	477.578	843.58	835.071
0.000938327	870.522	871.507	919.318
0.000203464	573.319	831.668	764.205
0.000417393	561.712	630.276	602.003
0.00115685	639.571	924.847	934.573
3.32815e-05	192.607	951.813	915.59
0.000133718	680.431	734.188	783.555
0.000154893	261.119	576.866	495.047
0.00361976	665.904	727.305	739.755
0.000848858	339.839	796.947	785.567
0.000408188	854.385	938.538	971.924
0.00578666	511.783	605.295	569.329
0.000263869	302.508	772.556	709.011
0.0043793	636.99	729.291	709.774
0.00116962	226.648	754.82	655.794
0.000464872	486.639	725.861	494.424
0.000358074	359.178	646.667	654.807
2.16132e-05	171.455	929.714	958.326
0.0589159	497.289	735.414	710.35
0.000607822	337.09	573.14	624.074
0.000479731	388.098	650.926	514.181
0.0102463	562.275	563.672	599.749
9.87722e-05	517.619	578.761	630.931
0.000204047	680.92	856.908	899.382
0.000360192	252.24	363.839	406.194
0.000323523	742.857	880.114	908.65
0.0023668	505.954	594.898	527.995
0.00740322	583.099	585.354	599.719
0.00303567	903.605	995.049	959.444
0.00170944	694.193	697.143	748.768
0.00163218	614.712	673.325	651.462
0.000291697	660.194	788.759	785.201
0.000347704	828.349	893.527	906.693
0.000409966	496.575	840.715	803.044
0.0526417	587.815	718.113	783.444
0.000424799	874.653	991.062	950.238
0.00012853	744.954	831.476	858.281
0.000693015	652.817	772.381	841.463
0.000494902	572.848	591.065	655.011
0.0878034	819.058	819.229	828.493
0.000241561	366.077	649.351	570.438
0.000732466	752.444	856.354	761.958
0.000783625	598.921	732.603	785.909
0.000301196	434.512	699.301	608.328
0.000407737	591.39	593.036	650.729
0.000319636	691.288	745.367	787.007
0.00381499	688.25	799.907	771.309
0.00128345	792.536	792.946	834.548
0.000538949	766.744	865.532	907.878
0.000331671	832.079	926.293	982.024
0.00103397	598.873	760.241	704.84
0.0104294	857.26	882.377	865.267
0.000900389	764.344	913.954	841.06
0.000344784	499.601	626.876	725.287
0.000287299	540.465	679.28	689.241
0.000759291	703.433	755.517	725.846
0.00361944	596.84	656.788	666.094
0.00116092	557.574	561.362	610.719
0.000784749	908.22	911.749	991.434
0.000717609	386.311	439.562	455.936
0.000287891	283.546	475.147	580.172
0.000203782	435.975	581.964	620.193
0.000720244	692.821	812.393	717.977
0.000867326	634.25	663.856	694.935
0.00018802	852.556	872.14	896.928
0.00384458	475.777	511.117	504.63
0.0024908	518.186	518.551	557.788
0.000147814	831.801	905.531	951.128
0.000543678	412.499	445.538	448.452
0.000324025	403.799	731.357	732.81
0.00325856	670.98	671.11	744.472
0.001012	502.32	507.794	578.914
0.000363239	410.564	559.363	581.447
0.000198885	727.222	740.179	844.867
0.000320277	418.28	562.292	475.176
0.000479534	736.18	852.354	900.134
0.000687068	712.377	860.348	849.981
0.000813899	371.712	417.464	468.123
0.0241118	478.727	479.502	499.546
0.000274495	424.427	475.507	464.013
0.000389503	366.355	512.53	423.212
0.00100246	741.162	758.792	791.108
0.000897852	816.17	820.785	863.541
0.000529396	648.348	749.341	757.861
0.00216002	706.612	960.652	926.182
0.00365452	331.462	331.474	375.205
0.000351813	416.345	563.295	429.072
0.000136584	609.353	766.25	683.109
0.000932999	590.065	895.504	885.052
0.000263228	247.826	891.577	898.972
0.000691905	516.767	697.41	651.714
0.00741508	923.8	936.098	976.018
0.000941993	878.716	885.699	930.708
9.62579e-05	396.828	515.197	618.938
0.000406572	536.29	584.237	566.758
0.000209826	512.151	638.525	701.701
0.000357995	453.216	566.3	561.464
0.000237132	257.296	508.75	419.901
0.00104296	580.731	643.048	598.342
0.000196772	461.113	788.35	786.545
0.000776927	774.492	798.547	816.455
0.000488627	685.766	771.145	897.674
0.000259067	753.35	808.767	853.315
0.0132239	603.167	854.311	831.388
0.00227163	694.338	780.627	708.093
0.000174106	592.233	717.124	787.566
0.000444987	764.445	780.464	828.781
0.00019458	321.884	381.836	413.439
0.00135659	794.393	799.984	833.926
0.00025592	680.601	789.101	715.666
0.016336	485.957	679.493	756.318
5.19765e-05	383.108	608.858	634.704
0.000373725	486.581	518.614	532.236
0.000287354	630.954	684.657	662.059
2.69348e-05	280.89	866.583	833.968
1.36961e-05	129.068	799.212	766.488
0.000195969	671.518	873.971	764.649
7.90169e-06	133.725	718.571	773.306
0.00101324	238.025	320.014	280.296
2.09781e-05	147.358	291.359	336.883
1.34358e-05	186.968	494.186	516.679
0.000723885	351.6	370.861	424.605
0.000244664	398.569	680.827	582.984
0.000261973	648.471	903.642	860.621
0.000449929	441.801	451.854	522.083
0.000327583	637.013	665.004	700.024
0.000280664	666.57	734.945	722.584
0.000141077	571.652	605.996	671.636
0.000431217	287.939	487.786	363.326
